a,Ajax,,,,,,,PSV,,,,,,,Feyenoord,,,,,,,AZ Alkmaar,,,,,,,Twente,,,,,,,Vitesse,,,,,,,Utrecht,,,,,,,Heerenveen,,,,,,,Groningen,,,,,,,Sparta Rotterdam,,,,,,,
a,R. Pasveer,GOL,38,77,Netherlands,/162/328/23_60.png,,É. Gutiérrez,MC VOL,27,76,Mexico,/220/854/23_60.png,,J. Dilrosun,PD PE MEI,24,73,Netherlands,/224/949/23_60.png,,S. Beukema,ZAG,23,73,Netherlands,/262/394/23_60.png,,V. Misidjan,PE PD,28,70,Netherlands,/203/725/23_60.png,,B. Białek,ATA,20,68,Poland,/254/267/23_60.png,,T. Douvikas,ATA,22,70,Greece,/261/478/23_60.png,,A. Sarr,ATA,21,68,Sweden,/256/453/23_60.png,,D. Irandust,MEI MC,24,67,Sweden,/237/152/23_60.png,,M. Engels,ATA ME,28,66,Germany,/223/370/23_60.png,,
a,M. Kudus,MEI MC ATA,21,77,Ghana,/245/155/23_60.png,,T. Baumgartl,ZAG,26,76,Germany,/223/641/23_60.png,,Q. Timber,MC VOL MEI,21,73,Netherlands,/251/806/23_60.png,,Z. Vanheusden,ZAG,22,72,Belgium,/241/103/23_60.png,,G. Smal,LE,24,70,Netherlands,/257/502/23_60.png,,T. Domgjoni,MC VOL MEI,23,67,Kosovo,/242/670/23_60.png,,F. de Keijzer,GOL,22,70,Netherlands,/253/442/23_60.png,,A. Tahiri,MC VOL MEI,27,68,Morocco,/220/965/23_60.png,,P. Leeuwenburgh,GOL,28,67,Netherlands,/223/737/23_60.png,,A. Verschueren,MC VOL,25,66,Belgium,/224/163/23_60.png,,
a,J. Sánchez,LD,24,76,Mexico,/233/493/23_60.png,,Bruma,PE PD,27,76,Portugal,/211/368/23_60.png,,A. Jahanbakhsh,PD,28,72,Iran,/215/871/23_60.png,,M. Kerkez,LE,18,71,Hungary,/260/908/23_60.png,,W. Brama,VOL MC,35,68,Netherlands,/178/319/23_60.png,,R. Flamingo,ZAG VOL,19,67,Netherlands,/270/633/23_60.png,,T. St. Jago,ZAG,22,70,Netherlands,/253/376/23_60.png,,X. Mous,GOL,26,68,Netherlands,/223/738/23_60.png,,C. Ngonge,MD ATA,22,67,Belgium,/246/457/23_60.png,,J. Lokilo,MD ME ATA,23,66,Democratic Republic Congo,/231/267/23_60.png,,
a,B. Brobbey,ATA,20,76,Netherlands,/251/810/23_60.png,,G. Til,MEI MC,24,75,Netherlands,/235/663/23_60.png,,Danilo,ATA,23,72,Brazil,/239/881/23_60.png,,P. Jensen,GOL,24,70,Denmark,/231/237/23_60.png,,Pleguezuelo,ZAG,25,68,Spain,/222/576/23_60.png,,K. Scherpen,GOL,22,67,Netherlands,/243/675/23_60.png,,D. van der Kust,LE,21,69,Netherlands,/264/248/23_60.png,,R. Kaib,LE,25,67,Tunisia,/235/516/23_60.png,,D. Dankerlui,LD,25,66,Suriname,/234/198/23_60.png,,J. Kitolano,MC,20,66,Norway,/242/531/23_60.png,,
a,K. Taylor,MC VOL,20,75,Netherlands,/255/009/23_60.png,,X. Simons,MEI ATA PD,19,75,Netherlands,/245/367/23_60.png,,P. Wålemark,PD PE,20,72,Sweden,/254/148/23_60.png,,J. Odgaard,ATA PD MEI,23,70,Denmark,/234/671/23_60.png,,D. Rots,PD ATA,20,67,Netherlands,/259/563/23_60.png,,T. Buitink,ATA MEI,22,67,Netherlands,/242/528/23_60.png,,M. Sylla,MD ATA,22,69,France,/237/708/23_60.png,,A. Timossi Andersson,MD MEI,21,67,Sweden,/255/700/23_60.png,,R. Balker,ZAG,23,66,Netherlands,/262/100/23_60.png,,A. Meijers,LE,34,66,Netherlands,/188/621/23_60.png,,
a,C. Bassey,ZAG LE,22,75,Nigeria,/241/436/23_60.png,,André Ramalho,ZAG,30,75,Brazil,/210/007/23_60.png,,Igor Paixão,PE PD,22,72,Brazil,/271/400/23_60.png,,H. Verhulst,GOL,29,69,Netherlands,/200/696/23_60.png,,P. Tytoń,GOL,35,67,Poland,/176/094/23_60.png,,M. Schubert,GOL,24,66,Germany,/234/383/23_60.png,,O. Boussaid,ME MD MEI,22,69,Belgium,/244/602/23_60.png,,R. Al Hajj,MEI MC,20,65,Sweden,/247/658/23_60.png,,P. Abraham,ME ATA,19,66,Sweden,/256/326/23_60.png,,S. Sambo,LD,20,65,Netherlands,/260/099/23_60.png,,
a,M. Stekelenburg,GOL,39,74,Netherlands,/002/147/23_60.png,,A. El Ghazi,PE PD,27,75,Netherlands,/216/433/23_60.png,,F. Bjørkan,LE,23,72,Norway,/233/800/23_60.png,,M. de Wit,LE PE,24,69,Netherlands,/263/099/23_60.png,,M. Ugalde,ATA,20,66,Costa Rica,/262/858/23_60.png,,J. Houwen,GOL,26,66,Netherlands,/216/833/23_60.png,,D. Warmerdam,LE,26,69,Netherlands,/234/195/23_60.png,,A. Colassin,ATA MEI,21,64,Belgium,/255/241/23_60.png,,I. Määttä,LE,20,64,Norway,/256/397/23_60.png,,M. Eerdhuijzen,ZAG,21,64,Netherlands,/269/246/23_60.png,,
a,D. Rensch,LD LE,19,74,Netherlands,/258/826/23_60.png,,A. Obispo,ZAG,23,75,Netherlands,/241/171/23_60.png,,E. Bullaude,MEI MC MD,21,71,Argentina,/246/237/23_60.png,,M. van Brederode,PE,18,67,Netherlands,/269/159/23_60.png,,S. Steijn,MEI MC,20,66,Netherlands,/244/728/23_60.png,,E. Cornelisse,ZAG,20,65,Netherlands,/258/451/23_60.png,,M. van der Maarel,ZAG LD,32,69,Netherlands,/198/147/23_60.png,,S. van Ottele,ZAG VOL,20,63,Netherlands,/260/436/23_60.png,,L. van Gelderen,LD ZAG,21,64,Netherlands,/268/117/23_60.png,,T. Lauritsen,ATA,24,64,Norway,/230/737/23_60.png,,
a,M. Ihattaren,MEI PD,20,73,Netherlands,/246/960/23_60.png,,M. van Ginkel,MC VOL,29,74,Netherlands,/199/767/23_60.png,,O. Marciano,GOL,32,70,Israel,/220/314/23_60.png,,M. Dekker,ZAG LE,18,65,Netherlands,/268/106/23_60.png,,D. Cleonise,PD PE,20,65,Netherlands,/254/268/23_60.png,,T. Hájek,ZAG,30,65,Czech Republic,/244/786/23_60.png,,L. Brouwers,VOL MC,24,69,Netherlands,/262/397/23_60.png,,H. Ali,LD,20,61,Sweden,/252/736/23_60.png,,M. Šverko,ZAG,24,63,Croatia,/235/800/23_60.png,,T. Coremans,GOL,31,63,Netherlands,/193/443/23_60.png,,
a,Francisco Conceição,PD,19,72,Portugal,/261/050/23_60.png,,P. Mwene,LD LE,28,74,Austria,/216/275/23_60.png,,M. Diemers,MC MEI ME,28,70,Netherlands,/216/289/23_60.png,,M. Lahdo,PD PE,19,64,Sweden,/256/427/23_60.png,,M. Kjølø,VOL MC,21,64,Norway,/259/478/23_60.png,,D. Oroz,ZAG,21,65,Croatia,/260/277/23_60.png,,V. Barkas,GOL,28,69,Greece,/239/272/23_60.png,,T. Zaal,ZAG VOL,18,61,Netherlands,/258/905/23_60.png,,J. Hoekstra,GOL,23,63,Netherlands,/240/681/23_60.png,,O. Rekik,ZAG,20,63,Tunisia,/258/033/23_60.png,,
a,J. Gorter,GOL,22,71,Netherlands,/262/262/23_60.png,,Y. Vertessen,PD ATA,21,73,Belgium,/260/020/23_60.png,,T. Wellenreuther,GOL,26,69,Germany,/223/686/23_60.png,,P. Koopmeiners,VOL MC ZAG,22,64,Netherlands,/260/076/23_60.png,,A. Salah-Eddine,LE,20,64,Netherlands,/268/728/23_60.png,,G. Vidović,MEI ATA MC,18,64,Croatia,/267/899/23_60.png,,C. Bozdoğan,MEI MC,21,68,Germany,/256/890/23_60.png,,D. Nunumete,MC LE,20,60,Netherlands,/264/165/23_60.png,,N. Musampa,ZAG,20,62,Netherlands,/269/094/23_60.png,,D. van Crooij,GOL,31,63,Netherlands,/238/018/23_60.png,,
a,L. Lucca,ATA,21,71,Italy,/268/474/23_60.png,,J. Drommel,GOL,25,73,Netherlands,/228/279/23_60.png,,M. López,LE,22,69,Peru,/246/014/23_60.png,,K. Goudmijn,MEI ATA,20,64,Netherlands,/246/099/23_60.png,,T. van Leeuwen,PD PE MEI,20,63,Netherlands,/258/871/23_60.png,,M. Sankoh,ATA,18,62,Netherlands,/262/029/23_60.png,,M. Mahi,ATA MEI,28,68,Morocco,/225/114/23_60.png,,J. Bekkema,GOL,26,59,Netherlands,/235/155/23_60.png,,K. Slor,ME,20,62,Netherlands,/255/234/23_60.png,,A. Madi,MC MEI,20,62,Netherlands,/264/861/23_60.png,,
a,L. Magallán,ZAG,28,71,Argentina,/211/263/23_60.png,,Sávio,PD,18,70,Brazil,/270/409/23_60.png,,R. Boženík,ATA,22,68,Slovakia,/255/409/23_60.png,,S. Westerveld,GOL,19,63,Spain,/264/211/23_60.png,,M. Bruns,VOL ZAG,19,62,Netherlands,/259/673/23_60.png,,G. de Regt,PE PD LD,19,59,Netherlands,/266/010/23_60.png,,N. Maeda,MD MEI ATA,27,67,Japan,/232/803/23_60.png,,K. van der Veldt,ZAG LE,19,59,Netherlands,/271/750/23_60.png,,J. van Kaam,LD,20,62,Netherlands,/255/744/23_60.png,,J. van Mullem,VOL MC,23,62,Netherlands,/261/370/23_60.png,,
a,M. Daramy,PE,20,69,Denmark,/246/459/23_60.png,,M. Romero,ATA PE,23,70,Argentina,/227/903/23_60.png,,F. Antonucci,MEI MC,23,66,Belgium,/237/393/23_60.png,,Y. Barası,ATA PE,19,63,Turkey,/259/621/23_60.png,,L. Everink,LD,21,62,Netherlands,/264/099/23_60.png,,R. Yapi,LD,21,59,France,/252/707/23_60.png,,D. Redan,ATA,21,66,Netherlands,/246/123/23_60.png,,A. Ismaïl,ATA,17,57,Netherlands,/271/817/23_60.png,,L. Valente,MEI,18,60,Italy,/262/221/23_60.png,,G. Overman,LE,21,60,Netherlands,/264/235/23_60.png,,
a,N. Ünüvar,PE MEI,19,67,Netherlands,/255/010/23_60.png,,I. Saibari,PD PE ATA,20,69,Morocco,/259/480/23_60.png,,M. Azarkan,MD ME,20,66,Netherlands,/251/948/23_60.png,,E. Poku,PD,18,63,Netherlands,/264/219/23_60.png,,C. Staring,ZAG VOL,21,62,Netherlands,/258/870/23_60.png,,D. Reiziger,GOL,21,59,Netherlands,/261/755/23_60.png,,A. Zagré,LE,20,65,France,/248/604/23_60.png,,,,,,,,,Y. Kalley,LE,21,60,Sweden,/258/477/23_60.png,,Y. Schoonderwaldt,GOL,22,60,Netherlands,/252/462/23_60.png,,
a,A. Kaplan,ZAG,19,67,Turkey,/264/728/23_60.png,,J. Branthwaite,ZAG,20,68,England,/247/649/23_60.png,,M. Wieffer,MC VOL,22,65,Netherlands,/248/793/23_60.png,,Z. Buurmeester,MC VOL,20,62,Netherlands,/265/741/23_60.png,,I. El Maach,GOL,22,61,Morocco,/239/371/23_60.png,,M. Jonathans,PD MEI,18,58,Netherlands,/268/727/23_60.png,,R. Shein,MC VOL,18,64,Estonia,/268/095/23_60.png,,,,,,,,,E. Matuta,VOL MC,20,60,Belgium,/265/534/23_60.png,,M. Tahiri,ATA,21,60,Morocco,/264/688/23_60.png,,
a,K. Pierie,ZAG,21,66,Netherlands,/234/925/23_60.png,,B. Waterman,GOL,38,68,Netherlands,/137/552/23_60.png,,C. Conteh,ME MD ATA,22,65,Germany,/248/765/23_60.png,,J. Duin,ATA,23,62,Netherlands,/260/825/23_60.png,,S. Karssies,GOL,19,57,Netherlands,/269/232/23_60.png,,S. van Duivenbooden,ATA,20,58,Netherlands,/268/453/23_60.png,,R. Balk,PE,21,64,Netherlands,/259/064/23_60.png,,,,,,,,,J. de Boer,GOL,22,60,Netherlands,/253/110/23_60.png,,P. Brouwer,MC MD,21,59,Netherlands,/270/475/23_60.png,,
a,V. Jensen,MC MEI,22,66,Denmark,/239/379/23_60.png,,J. Bakayoko,PD,19,68,Belgium,/265/450/23_60.png,,Y. Amyn,PE PD MEI,18,65,Germany,/261/435/23_60.png,,F. de Jong,MEI PD MC,19,62,Netherlands,/259/461/23_60.png,,,,,,,,,N. van Haveren,GOL,18,56,Netherlands,/264/242/23_60.png,,T. Nijhuis,GOL,23,63,Netherlands,/233/725/23_60.png,,,,,,,,,J. Meijster,GOL,17,57,Netherlands,/272/424/23_60.png,,A. Drakpe,ZAG,20,59,Togo,/258/435/23_60.png,,
a,K. Fitz-Jim,MC VOL,18,65,Netherlands,/262/218/23_60.png,,K. Hoever,LD,20,67,Netherlands,/246/763/23_60.png,,M. Taabouni,PE MEI,20,65,Netherlands,/252/463/23_60.png,,I. Griffith,PD PE,20,60,Netherlands,/271/812/23_60.png,,,,,,,,,,,,,,,,T. Booth,MC MEI,21,63,United States,/256/887/23_60.png,,,,,,,,,T. van Bergen,ATA,18,56,Netherlands,/271/932/23_60.png,,J. Meerstadt,VOL ZAG,20,59,Netherlands,/260/465/23_60.png,,
a,Y. Regeer,LD MC,18,65,Netherlands,/265/390/23_60.png,,R. Ledezma,MEI MC,21,67,United States,/256/098/23_60.png,,M. Benita,LD PD,18,61,Netherlands,/264/416/23_60.png,,,,,,,,,,,,,,,,,,,,,,,R. Kluivert,ZAG,21,63,Netherlands,/262/102/23_60.png,,,,,,,,,,,,,,,,D. Vianello,ZAG VOL,19,58,Netherlands,/259/309/23_60.png,,
a,A. Salah-Eddine,LE,20,64,Netherlands,/268/728/23_60.png,,S. Sambo,LD,20,65,Netherlands,/260/099/23_60.png,,N. Naujoks,MEI MC ATA,20,61,Netherlands,/271/118/23_60.png,,,,,,,,,,,,,,,,,,,,,,,A. Lottin,VOL MC,20,62,France,/246/645/23_60.png,,,,,,,,,,,,,,,,,,,,,,,
a,Y. Baas,LE LD,19,64,Netherlands,/264/220/23_60.png,,F. Oppegård,LE,19,65,Norway,/260/100/23_60.png,,Q. Hartman,LE,20,60,Netherlands,/271/121/23_60.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,,,,,,,,D. Sealy,PE PD,19,62,United States,/247/612/23_60.png,,D. Remie,GOL,19,55,Netherlands,/264/112/23_60.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,,,,,,,,K. Peersman,GOL,18,60,Belgium,/270/351/23_60.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

