a,Celtic,,,,,,,Glasgow Rangers,,,,,,,Hibernian,,,,,,,Aberdeen,,,,,,,Legia Warszawa,,,,,,,Lech Poznan,,,,,,,Cracovia,,,,,,,Wisla Krakow,,,,,,,
a,N. Bitton,VOL ZAG,29,72,Israel,/206/317/22_60.png,,L. Balogun,ZAG,33,74,Nigeria,/188/182/22_60.png,,K. Magennis,MC MEI ME,22,65,Scotland,/243/963/22_60.png,,D. McGeouch,MC VOL,28,65,Scotland,/205/232/22_60.png,,L. Kastrati,MD,22,67,Kosovo,/255/943/22_60.png,,Joel Pereira,LD,24,68,Portugal,/258/276/22_60.png,,D. Sadiković,VOL,26,64,Bosnia,/259/183/22_60.png,,S. Savić,ME MEI MD,27,64,Austria,/206/123/22_60.png,,
a,A. Ralston,LD,22,71,Scotland,/234/072/22_60.png,,F. Helander,ZAG,28,73,Sweden,/207/555/22_60.png,,D. Mitchell,LE MD,24,65,England,/237/310/22_60.png,,J. MacKenzie,LE,20,63,Scotland,/258/523/22_60.png,,P. Sokołowski,VOL MC,26,67,Poland,/244/212/22_60.png,,Dani Ramírez,MEI,29,68,Spain,/224/358/22_60.png,,M. Rodin,ZAG,25,64,Bosnia,/251/760/22_60.png,,E. Manu,ME ATA,27,64,Netherlands,/201/061/22_60.png,,
a,C. Starfelt,ZAG,26,71,Sweden,/220/821/22_60.png,,J. Lundstram,MC,27,73,England,/200/746/22_60.png,,E. Henderson,MEI MC,21,64,Scotland,/243/643/22_60.png,,C. Ramsay,LD,17,63,Scotland,/252/897/22_60.png,,I. Kharatin,VOL,26,66,Ukraine,/261/206/22_60.png,,R. Murawski,MC VOL,27,68,Poland,/209/417/22_60.png,,Thiago,ME,24,64,Brazil,/255/716/22_60.png,,N. Kuveljić,VOL MC,24,63,Serbia,/255/252/22_60.png,,
a,R. Hatate,MC,23,71,Japan,/255/742/22_60.png,,F. Sakala,ATA PE,24,72,Zambia,/244/391/22_60.png,,L. Stevenson,LE,33,64,Scotland,/175/316/22_60.png,,M. Devlin,ZAG,27,63,Scotland,/223/265/22_60.png,,L. Rose,ZAG,29,65,Mauritius,/199/464/22_60.png,,A. Sobiech,ATA,31,68,Poland,/189/447/22_60.png,,Rivaldinho,ATA,26,63,Brazil,/230/963/22_60.png,,P. Plewka,VOL MC,21,63,Poland,/245/125/22_60.png,,
a,M. Johnston,PE PD,22,70,Scotland,/238/505/22_60.png,,S. Arfield,MC,32,71,Canada,/178/287/22_60.png,,D. McGregor,ZAG,35,64,Scotland,/200/449/22_60.png,,A. Montgomery,LE PE,18,62,Scotland,/261/304/22_60.png,,E. Muçi,MEI ME ATA,20,65,Albania,/261/195/22_60.png,,K. Velde,ME MD,21,67,Norway,/238/303/22_60.png,,F. Balaj,ATA,23,63,Slovakia,/262/293/22_60.png,,Luis Fernández,ATA MEI,27,63,Spain,/212/841/22_60.png,,
a,M. O'Riley,MC MEI,20,69,Denmark,/240/734/22_60.png,,C. Itten,ATA MEI,24,71,Switzerland,/233/139/22_60.png,,A. Gogić,VOL MC,27,64,Cyprus,/216/526/22_60.png,,G. Woods,GOL,30,61,England,/186/147/22_60.png,,J. Abu Hanna,ZAG LE,23,65,Israel,/233/514/22_60.png,,A. Czerwiński,LD,28,67,Poland,/239/768/22_60.png,,F. Loshaj,VOL,24,63,Kosovo,/211/607/22_60.png,,M. Młyński,ME MD,20,63,Poland,/245/376/22_60.png,,
a,S. Welsh,ZAG,21,69,Scotland,/255/573/22_60.png,,J. McLaughlin,GOL,33,69,Scotland,/188/094/22_60.png,,S. Jasper,MD ME,20,64,Bulgaria,/255/377/22_60.png,,T. Jenks,MC MEI,19,58,England,/259/032/22_60.png,,M. Nawrocki,ZAG,20,65,Poland,/255/838/22_60.png,,N. Kvekveskiri,VOL MC,29,67,Georgia,/260/807/22_60.png,,Luís Rocha,LE,28,63,Portugal,/212/451/22_60.png,,S. Ring,LE ME,26,63,Sweden,/226/654/22_60.png,,
a,J. McCarthy,VOL MC,30,69,Ireland,/188/253/22_60.png,,J. Sands,ZAG VOL,20,69,United States,/242/214/22_60.png,,D. Wright,MD,26,63,England,/208/999/22_60.png,,J. Milne,VOL,18,54,Scotland,/267/800/22_60.png,,M. Hołownia,ZAG LE,23,64,Poland,/245/129/22_60.png,,M. van der Hart,GOL,27,67,Netherlands,/208/782/22_60.png,,S. Lusiusz,VOL MC,21,62,Poland,/240/358/22_60.png,,K. Gruszkowski,LD,20,63,Poland,/258/691/22_60.png,,
a,I. Soro,VOL,23,69,Ivory Coast,/255/380/22_60.png,,C. Bassey,ZAG LE,21,68,Nigeria,/241/436/22_60.png,,H. Clarke,ZAG LD,20,63,England,/245/729/22_60.png,,M. Ruth,ATA,19,54,Scotland,/258/524/22_60.png,,M. Rosołek,ME ATA ATA,19,64,Poland,/252/209/22_60.png,,M. Skóraś,MD,21,66,Poland,/251/633/22_60.png,,K. Knap,VOL MEI MC,19,61,Poland,/262/825/22_60.png,,J. Colley,ZAG,22,63,Sweden,/234/804/22_60.png,,
a,A. Ajeti,ATA,24,69,Switzerland,/222/352/22_60.png,,A. Diallo,MD,18,68,Ivory Coast,/254/088/22_60.png,,J. Scott,ATA PD PE,20,62,Scotland,/245/553/22_60.png,,C. Barron,MC VOL,18,52,Scotland,/253/970/22_60.png,,J. Çelhaka,VOL,20,64,Albania,/264/414/22_60.png,,F. Bednarek,GOL,28,66,Poland,/208/894/22_60.png,,M. Rakoczy,MD ME MEI,19,61,Poland,/244/550/22_60.png,,E. Fazlagić,VOL,21,63,North Macedonia,/266/622/22_60.png,,
a,B. Bolingoli,LE,26,68,Belgium,/215/970/22_60.png,,S. Wright,PD PE MEI,23,68,Scotland,/224/915/22_60.png,,J. Campbell,MEI MC,21,61,Scotland,/263/853/22_60.png,,D. Polvara,MC,21,52,United States,/242/791/22_60.png,,C. Miszta,GOL,19,63,Poland,/247/866/22_60.png,,F. Marchwiński,MEI,19,63,Poland,/246/649/22_60.png,,P. Zaucha,ME,21,60,Poland,/252/498/22_60.png,,M. Biegański,GOL,19,62,Poland,/262/646/22_60.png,,
a,Y. Ideguchi,MC VOL,24,67,Japan,/232/623/22_60.png,,J. Simpson,ZAG LE,24,67,England,/230/882/22_60.png,,K. Dąbrowski,GOL,23,60,Poland,/257/342/22_60.png,,,,,,,,,K. Skibicki,MD,19,62,Poland,/251/367/22_60.png,,M. Mleczko,GOL,22,62,Poland,/235/274/22_60.png,,A. Wilk,GOL,23,60,Poland,/229/008/22_60.png,,P. Starzyński,ME MD,17,62,Poland,/260/867/22_60.png,,
a,S. Bain,GOL,29,67,Scotland,/198/625/22_60.png,,N. Ofoborh,VOL MC ZAG,21,65,Nigeria,/243/044/22_60.png,,S. Bradley,MD ME ATA,19,58,Scotland,/259/458/22_60.png,,,,,,,,,M. Kochalski,GOL,20,60,Poland,/258/239/22_60.png,,M. Skrzypczak,ZAG VOL,20,61,Poland,/248/508/22_60.png,,K. Ogorzały,ME,20,59,Poland,/262/824/22_60.png,,S. Szota,ZAG,22,62,Poland,/240/278/22_60.png,,
a,K. Dembélé,PD,18,64,England,/246/682/22_60.png,,G. Middleton,PD ATA,21,64,Scotland,/232/519/22_60.png,,E. Melkersen,ATA,18,57,Norway,/251/828/22_60.png,,,,,,,,,M. Grudziński,LE,21,59,Poland,/263/568/22_60.png,,B. Mrozek,GOL,21,60,Poland,/235/304/22_60.png,,J. Myszor,MD,19,59,Poland,/262/244/22_60.png,,D. Szot,LD,20,61,Poland,/248/488/22_60.png,,
a,R. Doohan,GOL,23,64,Scotland,/257/237/22_60.png,,S. Kelly,MC,21,61,Scotland,/246/121/22_60.png,,R. Hauge,PE PD,19,56,Norway,/242/165/22_60.png,,,,,,,,,B. Ciepiela,MEI,20,57,Poland,/264/461/22_60.png,,J. Antczak,ME,17,55,Poland,/267/614/22_60.png,,,,,,,,,M. Cissé,MD ME,18,60,Guinea,/258/330/22_60.png,,
a,E. Henderson,MEI MC,21,64,Scotland,/243/643/22_60.png,,M. Żukowski,LD ME,19,61,Poland,/243/949/22_60.png,,D. Mitchell,GOL,31,55,Scotland,/229/193/22_60.png,,,,,,,,,S. Włodarczyk,ATA,18,56,Poland,/257/340/22_60.png,,N. Pacławski,ATA,17,54,Poland,/261/107/22_60.png,,,,,,,,,,,,,,,,
a,O. Urhoghide,ZAG LD,20,63,England,/244/674/22_60.png,,J. McPake,ME PE,19,60,Scotland,/252/959/22_60.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,L. Scales,LE ZAG,22,63,Ireland,/246/991/22_60.png,,L. King,ZAG,17,55,Scotland,/256/419/22_60.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,A. Montgomery,LE PE,18,62,Scotland,/261/304/22_60.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,L. Shaw,MC VOL,20,62,England,/254/315/22_60.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

