a,Almería,,,,,,,Burgos,,,,,,,Cádiz,,,,,,,Deportivo Alavés,,,,,,,Eibar,,,,,,,Elche,,,,,,,Granada,,,,,,,Ibiza,,,,,,,Las Palmas,,,,,,,Girona FC,,,,,,,Leganés,,,,,,,La Coruna,,,,,,,Málaga,,,,,,,Rayo Vallecano,,,,,,,Real Oviedo,,,,,,,Sporting de Gijón,,,,,,,Tenerife,,,,,,,Real Zaragoza,,,,,,,
a,Portillo,MD ME MEI,31,72,Spain,/193/844/22_60.png,,Elgezabal,VOL MC ZAG,28,67,Spain,/233/588/22_60.png,,Iván Alejo,MD ME,26,75,Spain,/231/280/22_60.png,,Ximo Navarro,LD ZAG,31,74,Spain,/198/023/22_60.png,,Chema Rodríguez,ZAG,29,72,Spain,/219/777/22_60.png,,Kiko Casilla,GOL,34,74,Spain,/177/644/22_60.png,,Puertas,MD ME,29,78,Spain,/213/577/22_60.png,,Nono,MD ME,30,68,Spain,/211/243/22_60.png,,Raúl Fernández,GOL,33,69,Spain,/186/680/22_60.png,,Jairo,LE LE ME,27,72,Spain,/224/584/22_60.png,,Borja Garcés,ATA,21,69,Spain,/243/652/22_60.png,,E. Apeh,ATA,24,65,Nigeria,/240/846/22_60.png,,Jozabed,MC VOL MEI,30,69,Spain,/210/214/22_60.png,,Santi Comesaña,VOL MC MEI,24,74,Spain,/235/781/22_60.png,,Rodri Tarín,ZAG LD,24,68,Spain,/228/828/22_60.png,,Marc Valiente,ZAG,34,69,Spain,/188/844/22_60.png,,S. Shashoua,ATA MEI MD,22,70,England,/236/599/22_60.png,,Pep Chavarría,LE,23,69,Spain,/258/371/22_60.png,,
a,Curro Sánchez,MD MEI MC,25,72,Spain,/231/733/22_60.png,,Grego Sierra,ZAG,28,66,Spain,/224/981/22_60.png,,Fede,VOL MC,24,74,Spain,/223/654/22_60.png,,Luis Rioja,ME,27,74,Spain,/224/415/22_60.png,,Álvaro Tejero,LD,24,72,Spain,/231/856/22_60.png,,J. Mojica,LE LE ME,28,74,Colombia,/214/026/22_60.png,,C. Bacca,ATA,34,77,Colombia,/207/664/22_60.png,,Manu Molina,VOL MEI MC,29,67,Spain,/201/295/22_60.png,,Álvaro Valles,GOL,23,69,Spain,/246/657/22_60.png,,Iván Martín,MD MC ME,22,70,Spain,/246/928/22_60.png,,Y. Bárcenas,ME MD ATA,27,69,Panama,/241/731/22_60.png,,Iván Calero,LD MD LE,26,65,Spain,/224/305/22_60.png,,S. Gassama,ATA,26,69,Senegal,/245/550/22_60.png,,Bebé,MD ME ATA,30,73,Cape Verde,/166/074/22_60.png,,Luismi,VOL MC,29,68,Spain,/220/638/22_60.png,,José Gragera,VOL MC,21,69,Spain,/250/997/22_60.png,,Mollejo,MD ME ATA,20,70,Spain,/245/999/22_60.png,,Sabin Merino,ATA ME,29,69,Spain,/226/215/22_60.png,,
a,S. Babić,ZAG,25,71,Serbia,/235/589/22_60.png,,Miguel Rubio,ZAG,23,66,Spain,/243/431/22_60.png,,Rubén Sobrino,ATA MD ME,29,74,Spain,/208/622/22_60.png,,Edgar Méndez,MD ME,31,74,Spain,/219/728/22_60.png,,Fran Sol,ATA,29,72,Spain,/210/441/22_60.png,,Tete Morente,MD ME ATA,24,73,Spain,/239/671/22_60.png,,Víctor Díaz,LD ZAG LE,33,77,Spain,/183/353/22_60.png,,Germán Parreño,GOL,28,67,Spain,/212/453/22_60.png,,Pejiño,MD ME,24,69,Spain,/242/489/22_60.png,,Juanpe,ZAG,30,70,Spain,/192/715/22_60.png,,Rober Ibáñez,MD ME ATA,28,69,Spain,/219/652/22_60.png,,David Fernández,ZAG,36,65,Spain,/172/317/22_60.png,,Escassi,VOL MC ZAG,32,69,Spain,/193/909/22_60.png,,Fran García,LE ME,21,73,Spain,/246/606/22_60.png,,Hugo Rama,MC ME MEI,24,68,Spain,/231/025/22_60.png,,Borja López,ZAG,27,68,Spain,/212/129/22_60.png,,Aitor Sanz,VOL MC,36,70,Spain,/142/499/22_60.png,,V. Vada,MC ME MEI,25,69,Argentina,/220/609/22_60.png,,
a,N. Maraš,ZAG,25,71,Serbia,/241/070/22_60.png,,Guillermo,ATA,28,66,Spain,/205/158/22_60.png,,Iza Carcelén,LD MD,28,74,Spain,/220/348/22_60.png,,Manu Vallejo,ATA ME MEI,24,74,Spain,/241/686/22_60.png,,Aketxe,MEI MD,27,72,Spain,/213/937/22_60.png,,Josan,MD LD,31,73,Spain,/229/667/22_60.png,,Rochina,MD MC ME,30,77,Spain,/188/103/22_60.png,,Javi Pérez,VOL MC MEI,25,67,Spain,/240/903/22_60.png,,Rober,MD ATA MEI,20,69,Spain,/245/894/22_60.png,,Pol Lozano,VOL MC,21,70,Spain,/244/407/22_60.png,,Quintillà,LE ME,24,69,Spain,/215/725/22_60.png,,Bellvís,LE LE ME,36,64,Spain,/177/564/22_60.png,,Luis Muñoz,MC VOL ZAG,24,69,Spain,/236/695/22_60.png,,R. Nteka,ATA MEI MC,23,73,France,/251/756/22_60.png,,Joni Montiel,MEI MC,22,68,Spain,/231/873/22_60.png,,J. Rodríguez,ME PE MD,23,68,Panama,/234/726/22_60.png,,José León,ZAG,26,70,Spain,/223/120/22_60.png,,Carlos Nieto,LE,25,68,Spain,/225/202/22_60.png,,
a,Akieme,LE,23,70,Spain,/226/103/22_60.png,,Alex Alegría,ATA,28,66,Spain,/220/355/22_60.png,,Alberto Perea,ME,30,74,Spain,/190/982/22_60.png,,Manu García,MEI ME,23,73,Spain,/223/978/22_60.png,,Llorente,ATA,36,72,Spain,/162/131/22_60.png,,E. Roco,ZAG,28,73,Chile,/212/225/22_60.png,,M. Gonalons,VOL MC,32,76,France,/193/116/22_60.png,,Davo,MD MEI ATA,26,67,Spain,/262/301/22_60.png,,O. Mfulu,VOL MC,27,68,Democratic Republic Congo,/221/556/22_60.png,,Arnau Martínez,LD LD ZAG,18,70,Spain,/260/815/22_60.png,,Fede Vico,MEI MD MC,26,69,Spain,/204/346/22_60.png,,N. Gorosito,ZAG,32,64,Argentina,/234/816/22_60.png,,Dani Barrio,GOL,34,68,Spain,/208/507/22_60.png,,Sergi Guardiola,ATA,30,72,Spain,/229/624/22_60.png,,Carlos Isaac,LD MD,23,67,Spain,/243/080/22_60.png,,V. Kravets,LE LD,23,68,Ukraine,/237/410/22_60.png,,Pomares,LE ME,28,69,Spain,/233/591/22_60.png,,Bermejo,MD MC,23,68,Spain,/252/864/22_60.png,,
a,Aitor Buñuel,LD ZAG,23,70,Spain,/228/790/22_60.png,,Ernesto,MD ME,26,66,Spain,/252/723/22_60.png,,J. Jønsson,VOL MC,28,74,Denmark,/204/152/22_60.png,,Jason,MD,26,73,Spain,/215/616/22_60.png,,Etxeita,ZAG,33,72,Spain,/190/507/22_60.png,,Gumbau,MC VOL,26,73,Spain,/214/944/22_60.png,,L. Suárez,ATA ME MEI,23,76,Colombia,/245/158/22_60.png,,Juan Ibiza,ZAG,25,66,Spain,/245/159/22_60.png,,Sergi Cardona,LE,21,68,Spain,/262/402/22_60.png,,Adrián Ortolá,GOL,27,70,Spain,/204/966/22_60.png,,Iván Villar,GOL,23,69,Spain,/222/572/22_60.png,,José Ángel,MC VOL,29,64,Spain,/203/733/22_60.png,,Javi Jiménez,LE,25,68,Spain,/228/600/22_60.png,,Mario Suárez,VOL MC ZAG,34,72,Spain,/171/018/22_60.png,,P. Cornud,LE ME,24,67,France,/252/270/22_60.png,,Guille Rosas,LD,21,67,Spain,/256/080/22_60.png,,Sergio Gónzalez,ZAG VOL,24,69,Spain,/246/097/22_60.png,,Álvaro Giménez,ATA,30,68,Spain,/189/661/22_60.png,,
a,De La Hoz,VOL ZAG,29,70,Spain,/211/037/22_60.png,,Raúl Navarro,MD LD LD,27,65,Spain,/234/784/22_60.png,,Akapo,LD LE,28,73,Equatorial Guinea,/216/605/22_60.png,,Sivera,GOL,24,72,Spain,/222/464/22_60.png,,G. Blanco Leschuk,ATA,29,71,Argentina,/237/291/22_60.png,,H. Palacios,LD,28,73,Colombia,/218/981/22_60.png,,M. Uzuni,ME PE ATA,26,75,Albania,/261/204/22_60.png,,Javi Lara,ME MC VOL,35,66,Spain,/193/421/22_60.png,,Fabio González,VOL MC,24,68,Spain,/240/942/22_60.png,,Álex Gallar,MD ATA MEI,29,70,Spain,/211/527/22_60.png,,José Arnáiz,ME ATA MD,26,68,Spain,/231/530/22_60.png,,Arribas,ME MD ATA,22,64,Spain,/236/868/22_60.png,,Ramón Enríquez,MC VOL,20,68,Spain,/252/943/22_60.png,,M. Sylla,ATA MD ME,27,72,Senegal,/224/967/22_60.png,,E. Jirka,MD ME,23,67,Slovakia,/255/699/22_60.png,,Pablo García,LE LE,21,67,Spain,/258/766/22_60.png,,Andrés Martín,ATA MD MEI,21,69,Spain,/246/044/22_60.png,,Lasure,LE,27,68,Spain,/236/405/22_60.png,,
a,Samú Costa,VOL MC,20,70,Portugal,/255/566/22_60.png,,Miki Muñoz,MC,26,65,Spain,/262/425/22_60.png,,Víctor Chust,ZAG,21,72,Spain,/259/173/22_60.png,,M. Miazga,ZAG,25,72,United States,/215/565/22_60.png,,Quique,ATA ME,31,71,Spain,/189/857/22_60.png,,Raúl Guti,MC VOL,24,73,Spain,/225/204/22_60.png,,Y. Eteki,VOL MC,23,75,Cameroon,/234/789/22_60.png,,Rubén,ZAG,26,66,Spain,/262/299/22_60.png,,A. Sadiku,ATA,30,68,Albania,/216/479/22_60.png,,Jordi Calavera,LD LD,25,69,Spain,/229/896/22_60.png,,L. Ranđelović,MD ME,23,68,Serbia,/251/763/22_60.png,,Juanma Bravo,MC MEI VOL,23,64,Spain,/258/557/22_60.png,,Lombán,ZAG,34,67,Spain,/189/701/22_60.png,,N. Maraš,ZAG,25,71,Serbia,/241/070/22_60.png,,Marco Sangalli,MD,29,67,Spain,/216/376/22_60.png,,B. Milovanov,LD,23,67,Ukraine,/255/154/22_60.png,,Álex Bermejo,ME MD,22,69,Spain,/251/326/22_60.png,,Iván Azón,ATA ME,18,68,Spain,/259/423/22_60.png,,
a,Nélson Monte,ZAG LD,25,70,Portugal,/222/598/22_60.png,,Alvaro Rodríguez,LD LD,26,65,Spain,/237/206/22_60.png,,Luís Hernández,ZAG,32,72,Spain,/205/590/22_60.png,,M. Sylla,ATA MD ME,27,72,Senegal,/224/967/22_60.png,,Y. Rahmani,ME,26,71,France,/229/428/22_60.png,,Diego González,ZAG,26,72,Spain,/227/106/22_60.png,,L. Abram,ZAG LD LE,25,75,Peru,/234/178/22_60.png,,M. Bogusz,ME MEI MD,19,66,Poland,/247/351/22_60.png,,A. Peñaranda,ME ATA MEI,24,68,Venezuela,/231/638/22_60.png,,Valery,MD LE ME,21,69,Spain,/246/351/22_60.png,,Jon Bautista,ATA MEI,25,68,Spain,/233/231/22_60.png,,Laure,LD LD MD,36,64,Spain,/188/930/22_60.png,,Genaro,VOL MC ZAG,23,67,Spain,/240/873/22_60.png,,P. Ciss,VOL MC,27,71,Senegal,/250/858/22_60.png,,Lucas Ahijado,LD LE,26,67,Spain,/229/894/22_60.png,,Campuzano,ATA MEI,24,67,Spain,/246/949/22_60.png,,Rubén Díez,MD ATA MC,27,69,Spain,/257/558/22_60.png,,Larrazabal,LD MD,23,68,Spain,/251/025/22_60.png,,
a,Iván Martos,LE ZAG,24,70,Spain,/246/279/22_60.png,,Míchel Zabaco,ZAG LE,32,64,Spain,/230/306/22_60.png,,T. Alarcón,VOL ZAG MC,22,72,Chile,/235/824/22_60.png,,M. Loum,VOL MC,24,71,Senegal,/245/021/22_60.png,,Rober Correa,LD,28,70,Spain,/208/638/22_60.png,,Barragán,LD ZAG,34,72,Spain,/169/426/22_60.png,,Dani Raba,MD PD,25,73,Spain,/241/463/22_60.png,,Morillas,LE ZAG,34,65,Spain,/229/416/22_60.png,,Álex Domínguez,GOL,22,68,Spain,/243/201/22_60.png,,Terrats,VOL MC ZAG,20,68,Spain,/259/521/22_60.png,,Bruno,ZAG,31,68,Spain,/200/228/22_60.png,,Carlos Hernández,ZAG,30,63,Spain,/211/556/22_60.png,,Roberto,ATA MEI,19,67,Spain,/263/676/22_60.png,,Óscar Valentín,VOL MC,26,71,Spain,/243/558/22_60.png,,Joan Femenías,GOL,24,66,Spain,/251/944/22_60.png,,Christian Rivera,VOL MC,23,67,Spain,/229/038/22_60.png,,D. Hernández,GOL,35,68,Venezuela,/189/586/22_60.png,,Zapater,MC VOL,36,67,Spain,/162/047/22_60.png,,
a,Juanjo Nieto,LD,26,70,Spain,/237/376/22_60.png,,Claudio Medina,ATA,27,64,Spain,/240/195/22_60.png,,Garrido,VOL MC,31,72,Spain,/233/075/22_60.png,,J. Guidetti,ATA,29,71,Sweden,/199/602/22_60.png,,E. Burgos,ZAG,29,70,Argentina,/224/524/22_60.png,,Bigas,ZAG LE,30,72,Spain,/206/222/22_60.png,,Quini,LD LE,31,73,Spain,/209/937/22_60.png,,Ekain,MEI MC ATA,27,65,Spain,/262/303/22_60.png,,Kirian,MC ME MEI,25,67,Spain,/251/011/22_60.png,,S. Bueno,ZAG,22,68,Uruguay,/237/658/22_60.png,,Javi Hernández,LE ZAG LE,23,68,Spain,/244/523/22_60.png,,Gorostidi,MC VOL,25,63,Spain,/258/280/22_60.png,,Juande,ZAG,21,67,Spain,/255/158/22_60.png,,I. Arboleda,GOL,25,71,Colombia,/214/462/22_60.png,,Mossa,LE,32,65,Spain,/190/555/22_60.png,,Nacho Méndez,VOL MC MD,23,67,Spain,/240/201/22_60.png,,Carlos Ruiz,ZAG,37,68,Spain,/198/560/22_60.png,,Nano Mesa,ME ATA MD,26,67,Spain,/221/452/22_60.png,,
a,Chumi,ZAG,22,70,Spain,/241/810/22_60.png,,Undabarrena,MC,28,64,Spain,/262/418/22_60.png,,V. Haroyan,ZAG,28,71,Armenia,/206/423/22_60.png,,Miguel,ATA MD,21,70,Spain,/240/589/22_60.png,,F. Feuillassier,ME MD,23,70,Argentina,/241/467/22_60.png,,Gonzalo Verdú,ZAG,32,71,Spain,/243/945/22_60.png,,Adrián Marín,LE LE ME,24,73,Spain,/224/921/22_60.png,,Fran Grima,LD MD,34,65,Spain,/198/839/22_60.png,,Alex Suárez,ZAG,28,67,Spain,/251/337/22_60.png,,Pablo Moreno,ATA ME,19,68,Spain,/257/566/22_60.png,,Y. Qasmi,ATA,30,68,Morocco,/201/924/22_60.png,,J. Valencia,ATA MEI ME,26,63,Ecuador,/203/249/22_60.png,,Ismael Casas,LD ZAG,20,67,Spain,/252/930/22_60.png,,E. Saveljich,ZAG,30,70,Montenegro,/211/270/22_60.png,,Bolaño,ZAG LE,35,65,Spain,/171/087/22_60.png,,Gaspar Campos,ME MD PD,21,67,Spain,/256/885/22_60.png,,N. Šipčić,ZAG,26,68,Montenegro,/252/275/22_60.png,,J. Igbekeme,MC ME,25,67,Nigeria,/243/862/22_60.png,,
