a,América de Cali,,,,,,,Atlético Nacional,,,,,,,Deportivo Cali,,,,,,,Junior,,,,,,,I. Medellín,,,,,,,Once Caldas,,,,,,,Millonarios,,,,,,,Santa Fé,,,,,,,La Equidad,,,,,,,Tolima,,,,,,,
a,Deinner Quiñones,MEI,27,72,Colombia,wiki/85687.png,,Alexander Mejia,MC MD,34,74,Colombia,wiki/24383.png,,Aldair Gutierrez,MD LD ZAG,24,72,Colombia,wiki/89271.png,,Fabian Sambueza,MEI MC,34,74,Argentina,wiki/77623.png,,Andres Mosquera,GOL,31,72,Colombia,wiki/58434.png,,Alejandro Artunduaga,MD MC PE ZAG,25,70,Colombia,wiki/116048.png,,Daniel Cataño,MEI,30,72,Colombia,wiki/85389.png,,Harold Rivera,MEI MC,29,70,Colombia,wiki/67329.jpg,,J. Castro,LD VOL LD,25,67,Colombia,/228/136/23_60.png,,Michael Rangel,ATA,31,74,Colombia,wiki/65333.png,,
a,Elvis Mosquera,LE LE,31,72,Colombia,wiki/50966.png,,Felipe Roman,MD LD ZAG,27,74,Colombia,wiki/95558.png,,Santiago Mosquera,ATA ATA,27,72,Colombia,wiki/87539.png,,Daniel Giraldo,MC MD,30,74,Colombia,wiki/51020.png,,Daniel Torres,MC MD,32,72,Colombia,wiki/40810.png,,Alejandro Barbaro,MEI,30,70,Argentina,wiki/50657.png,,Juan Pereira,MC,29,72,Colombia,wiki/67277.png,,Edwin Herrera,MC LD ZAG,24,70,Colombia,wiki/100640.png,,D. Agrón,ZAG,21,67,Colombia,/259/807/23_60.png,,Juan Pablo Nieto,ATA ATA MC,29,74,Colombia,wiki/64395.png,,
a,Diego Novoa,GOL,33,72,Colombia,wiki/49963.png,,Yeison Guzman,PE MEI,24,74,Colombia,wiki/85716.png,,Fabry Castro,MC MD,30,70,Colombia,wiki/67265.png,,Ivan Rossi,MC MD,28,74,Argentina,wiki/82472.png,,Juan Arboleda,MD LD ZAG,33,72,Colombia,wiki/63064.jpg,,Gerardo Ortiz,GOL,33,70,Paraguay,wiki/66551.png,,Óscar Vanegas,ZAG,26,72,Colombia,wiki/79904.png,,Wilfrido de la Rosa,ATA ATA,29,70,Colombia,wiki/missing_player.jpg,,K. Salazar,MEI MD,26,67,Colombia,/231/713/23_60.png,,Jose Moya,ZAG,30,74,Colombia,wiki/85617.jpg,,
a,David Lemos,ATA MEI,26,72,Colombia,wiki/87517.png,,Álvaro Angulo,MD MC PE ZAG,25,74,Colombia,wiki/85608.png,,Jose Caldera,ZAG,20,69,Colombia,wiki/116082.png,,Walmer Pacheco,LD MC ZAG,27,74,Colombia,wiki/75850.png,,Christian Marrugo,ATA ATA,37,72,Colombia,wiki/23985.png,,Jorge Mendez,MD LE MEI ZAG,21,70,Panamá,wiki/124389.png,,Andres Murillo,ZAG,26,72,Colombia,wiki/75794.png,,Jonathan Herrera,MEI MC,26,68,Colombia,wiki/missing_player.jpg,,S. Román,GOL,27,66,Colombia,/221/704/23_60.png,,Yohandry Orozco,PE MEI,31,74,Venezuela,wiki/31231.png,,
a,Juan Perez,ATA MEI,31,72,Colombia,wiki/61791.png,,Kevin Mier,GOL,22,72,Colombia,wiki/100719.png,,Humberto Acevedo,GOL,25,68,Colombia,wiki/112113.png,,Luis Gonzalez,ATA ATA,31,74,Venezuela,wiki/58757.png,,Juan Carlos Diaz,MC MD,21,70,Colombia,wiki/missing_player.jpg,,Jaider Riquett,ZAG,32,70,Colombia,wiki/95507.png,,Richard Celis,ATA MEI,26,72,Venezuela,wiki/112215.png,,Jersson Gonzalez,MEI,21,67,Colombia,wiki/missing_player.jpg,,D. Polanco,ZAG,23,66,Colombia,/266/458/23_60.png,,Andres Renteria,ATA MEI,29,74,Colombia,wiki/63067.png,,
a,Kevin Andrade,ZAG,23,70,Colombia,wiki/115874.png,,Cristian Castro,ZAG,21,72,Colombia,wiki/108868.png,,Daniel Luna,MEI LD,19,68,Colombia,wiki/111147.png,,Fabian Viafara,LD ZAG,30,73,Colombia,wiki/75952.png,,Jose Manuel Hernandez,MEI MC,26,70,Venezuela,wiki/112737.png,,Edwar Lopez,ATA MEI,27,70,Colombia,wiki/95549.png,,Jose Cuenu,ZAG,27,70,Colombia,wiki/115950.png,,Jose Silva,GOL,28,67,Colombia,wiki/67201.jpg,,F. Gil,ATA PD,27,65,Colombia,/233/023/23_60.png,,Raziel Garcia,MEI MC,28,72,Peru,wiki/62101.png,,
a,Alejandro Quintana,ATA MEI,30,70,Argentina,wiki/43616.png,,Jhon Duque,MC MD,30,72,Colombia,wiki/75822.png,,Carlos Lucumi,ATA,22,68,Colombia,wiki/missing_player.jpg,,Edwuin Cetre,ATA MEI,24,73,Colombia,wiki/96867.png,,Javier Mendez,MC MD,27,70,Uruguay,wiki/79982.png,,Camilo Mancilla,ZAG,29,70,Colombia,wiki/67304.png,,Israel Alba,MD LD ZAG,27,70,Colombia,wiki/79765.png,,Omar Rodriguez,GOL,25,67,Colombia,wiki/missing_player.jpg,,A. Torralvo,LE ME LE,28,65,Colombia,/221/961/23_60.png,,Fabian Mosquera,MC MD,27,72,Colombia,wiki/89291.png,,
a,Brayan Vera,MD LE LE,23,70,Colombia,wiki/101369.png,,Neyder Moreno,MEI MC,25,72,Colombia,wiki/95591.png,,Jefferson Ramos,ATA ATA,24,67,Colombia,wiki/109732.png,,Edwin Velasco,MD LE ZAG,30,73,Colombia,wiki/79384.png,,Luis Vasquez,GOL,26,70,Colombia,wiki/75992.jpg,,Dannovi Quiñones,MD MC LD,21,69,Colombia,wiki/116135.png,,Juan Moreno,GOL,23,70,Colombia,wiki/100774.png,,Alejandro Moralez,LE,21,67,Colombia,wiki/missing_player.jpg,,E. Moreno,VOL MC,28,64,Colombia,/244/739/23_60.png,,Cristian Trujillo,MC MD,24,72,Colombia,wiki/115795.png,,
a,Luis Sanchez,MEI,22,70,Colombia,wiki/100790.png,,Nelson Palacio,MC MD,21,70,Colombia,wiki/missing_player.jpg,,Juan Franco,MC ZAG,20,67,Colombia,wiki/missing_player.jpg,,Yesus Cabrera,MEI MC,32,72,Colombia,wiki/62731.png,,Jordy Monroy,MD LD LD,26,70,Armenia,wiki/85610.png,,Eder Chaux,GOL,30,69,Colombia,wiki/67213.png,,Kliver Moreno,MC MD,22,70,Colombia,wiki/115787.png,,Jose Enamorado,MEI,23,67,Colombia,wiki/missing_player.jpg,,Y. González,ZAG LD,32,64,Equatorial Guinea,/218/728/23_60.png,,Anderson Angulo,ZAG,26,72,Colombia,wiki/95490.png,,
a,Esneyder Mena,ATA PD MC,24,70,Colombia,wiki/104099.png,,Brayan Cordoba,ZAG,23,67,Colombia,wiki/100720.png,,Andres Arroyo,PE MEI,20,67,Colombia,wiki/missing_player.jpg,,Carmelo Valencia,ATA,38,72,Colombia,wiki/23864.png,,Diber Cambindo,ATA,26,70,Colombia,wiki/missing_player.jpg,,Nahuel Gallardo,MD LE ZAG,24,68,Argentina,wiki/97500.png,,Jader Valencia,ATA ATA,22,69,Colombia,wiki/91187.png,,Jeferson Rivas,ATA,25,66,Colombia,wiki/missing_player.jpg,,C. Rivas,ME PE ATA,28,64,Colombia,/220/934/23_60.png,,Juan Angulo,MD LD ZAG,34,72,Colombia,wiki/36583.jpg,,
a,Eber Moreno,LD ZAG,20,69,Colombia,wiki/missing_player.jpg,,Andres Cordoba,PE MEI,25,66,Colombia,wiki/missing_player.jpg,,Kevin Moreno,ZAG,22,65,Colombia,wiki/100739.png,,Jefersson Martinez,GOL,29,72,Colombia,wiki/67319.png,,David Loaiza,MC MD,29,70,Colombia,wiki/missing_player.jpg,,Jorge Cardona,ZAG,23,67,Colombia,wiki/116131.png,,Carlos Gomez,PE ATA,20,68,Colombia,wiki/124368.png,,Yilmar Velasquez,VOL ZAG,23,65,Colombia,wiki/missing_player.jpg,,N. Barona,PE ME,24,64,Colombia,/234/286/23_60.png,,Junior Hernandez,MD MC PE ZAG,23,72,Colombia,wiki/115797.png,,
a,Didier Pino,MC MD,27,68,Colombia,wiki/missing_player.jpg,,Jimer Fory,LE LE,20,65,Colombia,wiki/missing_player.jpg,,Gian Cabezas,MC,19,65,Colombia,wiki/missing_player.jpg,,Jose Ortiz,VOL ZAG,23,72,Colombia,wiki/95630.png,,Yulian Gomez,MD MC PE ZAG,25,70,Colombia,wiki/missing_player.jpg,,Alejandro Garcia,MEI MC,21,67,Colombia,wiki/100700.png,,Edgar Guerra,MEI MC,21,68,Colombia,wiki/115791.png,,Kevin Mantilla,LE,19,65,Colombia,wiki/missing_player.jpg,,J. Caicedo,MEI,26,63,Colombia,/227/085/23_60.png,,Christian Vargas,GOL,32,72,Colombia,wiki/67282.jpg,,
a,Daniel Quiñones,MD MD ZAG,23,68,Colombia,wiki/109323.png,,Tomas Ángel,ATA,19,65,Colombia,wiki/111867.png,,Onel Acosta,LE ZAG,22,64,Colombia,wiki/missing_player.jpg,,Enrique Serje,MC MD,26,70,Colombia,wiki/89252.png,,Yesid Diaz,MC MD,25,68,Colombia,wiki/missing_player.jpg,,Sebastian Palma,MD MC ZAG,23,65,Colombia,wiki/95647.png,,Juan Garcia,MC MD,25,67,Colombia,wiki/100776.png,,David Ramirez,ZAG,20,59,Colombia,wiki/missing_player.jpg,,J. Estupiñán,MC VOL,22,63,Colombia,/255/709/23_60.png,,Luis Miranda,ATA MEI,25,72,Colombia,wiki/100773.png,,
a,Gustavo Carvajal,MC MD,22,67,Colombia,wiki/95565.png,,Ruyery Blanco,ATA,23,65,Colombia,wiki/100683.png,,Kevin Salazar,MC,24,64,Colombia,wiki/missing_player.jpg,,Homer Martinez,MD MC ZAG,25,70,Colombia,wiki/89250.png,,Guillermo Tegue,ZAG,22,65,Colombia,wiki/missing_player.jpg,,Nelson Quiñones,PE ATA,20,65,Colombia,wiki/missing_player.jpg,,Ricardo Rosales,MD LD ZAG,21,65,Colombia,wiki/115784.png,,Ober Almanza,MEI MC,19,57,Colombia,wiki/124410.png,,J. Moreno,MD PD,21,61,Colombia,/259/808/23_60.png,,Camilo Saiz,ZAG,30,70,Colombia,wiki/52134.png,,
a,Nicolas Giraldo,MD LE ZAG,29,67,Colombia,wiki/75907.png,,David Agudelo,GOL,25,62,Colombia,wiki/missing_player.jpg,,Joan Ramirez,MC MD,23,60,Colombia,wiki/missing_player.jpg,,Jhon Fredy Pajoy,ATA ATA,33,70,Colombia,wiki/51063.png,,Didier Bueno,ZAG,22,65,Colombia,wiki/missing_player.jpg,,Alejandro Zuluaga,ZAG,25,62,Colombia,wiki/missing_player.jpg,,Daniel Torres,ZAG,29,65,Colombia,wiki/63169.png,,Hollman Mccormick,ATA,16,57,Colombia,wiki/116079.png,,J. Huertas,GOL,21,59,Colombia,/268/590/23_60.png,,Álvaro Melendez,MEI MC,25,70,Colombia,wiki/115949.png,,
a,Cristian Hinestroza,ZAG,23,66,Colombia,wiki/100783.png,,Sebastian Guerra,GOL,21,62,Colombia,wiki/95638.png,,Juan Mina,MD LD ZAG,18,60,Colombia,wiki/missing_player.jpg,,Nelson Deossa,MC MD,22,69,Colombia,wiki/116115.png,,Miguel Monsalve,MEI,18,62,Colombia,wiki/115946.png,,Jhon Ambuila,ATA,28,62,Colombia,wiki/62848.png,,Nicolas Murcia,MEI MC,24,65,Colombia,wiki/missing_player.jpg,,,,,,,,,J. Rojas,MC MEI,19,58,Colombia,/266/892/23_60.png,,Rodrigo Ureña,MC MD,29,70,Chile,wiki/56814.png,,
a,Joider Micolta,PE ATA,20,65,Colombia,wiki/missing_player.jpg,,Brahian Palacios,PE ATA,19,60,Colombia,wiki/missing_player.jpg,,Roger Murillo,ATA,20,57,Colombia,wiki/missing_player.jpg,,Luis Sandoval,ATA MEI,23,67,Colombia,wiki/89251.png,,Weimar Asprilla,GOL,23,57,Colombia,wiki/missing_player.jpg,,Santiago Cubides,ATA,22,59,Colombia,wiki/116138.png,,Yuber Quiñones,MEI,20,65,Colombia,wiki/115792.png,,,,,,,,,,,,,,,,Eduardo Sosa,MEI,26,70,Venezuela,wiki/94878.png,,
a,Edson Acevedo,VOL,20,65,Colombia,wiki/missing_player.jpg,,Alexis Estupiñan,ZAG,21,59,Colombia,wiki/missing_player.jpg,,Miguel Sanchez,GOL,20,57,Colombia,wiki/missing_player.jpg,,Cesar Haydar,ZAG,21,66,Colombia,wiki/100799.png,,,,,,,,,Debinson Mateus,GOL,21,58,Colombia,wiki/missing_player.jpg,,Luis Ruiz,ATA ATA,35,65,Colombia,wiki/40757.jpg,,,,,,,,,,,,,,,,Hector Urrego,VOL LD,29,70,Colombia,wiki/62802.png,,
a,Daniel Mosquera,ATA PD,22,65,Colombia,wiki/missing_player.jpg,,Juan Jose Arias,ZAG,18,58,Colombia,wiki/missing_player.jpg,,,,,,,,,Alfonso Simarra,ZAG,22,65,Colombia,wiki/116060.png,,,,,,,,,Santiago Mera,PD ATA,21,57,Colombia,wiki/124388.png,,Óscar Cortes,MEI MC,18,64,Colombia,wiki/124366.png,,,,,,,,,,,,,,,,Eduar Caicedo,ZAG,27,70,Colombia,wiki/67203.png,,
a,Brayan Medina,LE,20,65,Colombia,wiki/missing_player.jpg,,Juan Pablo Torres,ZAG,18,57,Colombia,wiki/missing_player.jpg,,,,,,,,,Sebastian Araujo,GOL,25,65,Colombia,wiki/116059.png,,,,,,,,,Jhonier Laszo,MC,21,57,Colombia,wiki/missing_player.jpg,,Jorge Rengifo,ATA ATA,25,62,Colombia,wiki/100777.png,,,,,,,,,,,,,,,,Kevin Perez,PE ATA,25,69,Colombia,wiki/missing_player.jpg,,
a,Nicolas Vidal,GOL,25,64,Colombia,wiki/89372.png,,Luis Marquines,GOL,19,57,Colombia,wiki/missing_player.jpg,,,,,,,,,Hernan Marquez,ZAG,24,62,Colombia,wiki/missing_player.jpg,,,,,,,,,Andres Ferrin,MC,21,57,Colombia,wiki/missing_player.jpg,,Alex Moreno,ZAG,20,60,Colombia,wiki/124367.png,,,,,,,,,,,,,,,,Leider Riascos,MD LD ZAG,22,69,Colombia,wiki/115794.png,,
a,Carlos Cortes,ATA,21,62,Colombia,wiki/115887.png,,Jhon Solis,MC MEI MD,18,57,Colombia,wiki/missing_player.jpg,,,,,,,,,Jaime Acosta,GOL,20,62,Colombia,wiki/missing_player.jpg,,,,,,,,,Juan Betancur,MEI MC,19,57,Colombia,wiki/124391.png,,Camilo Romero,GOL,21,59,Colombia,wiki/115783.png,,,,,,,,,,,,,,,,Juan Jose Rubiano,MEI,20,59,Colombia,wiki/missing_player.jpg,,
a,Luis Quintero,GOL,24,59,Colombia,wiki/115873.png,,Luis Segura,PD ATA,18,57,Colombia,wiki/missing_player.jpg,,,,,,,,,Leider Sebastian Berdugo,MEI MC,20,59,Colombia,wiki/missing_player.jpg,,,,,,,,,Jhon Alexander Murillo,GOL,19,57,Colombia,wiki/missing_player.jpg,,,,,,,,,,,,,,,,,,,,,,,Alejandro Aguilar,GOL,18,57,Colombia,wiki/124380.png,,
a,Javier Mateo Ortiz,ATA,19,59,Colombia,wiki/115888.png,,,,,,,,,,,,,,,,Kevin Martinez,ATA MEI,21,59,Colombia,wiki/missing_player.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,Pedro Bravo,MC MD,17,59,Colombia,wiki/115884.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,Jhan Moreno,ATA PD,19,57,Colombia,wiki/missing_player.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

