a,Benfica,,,,,,,Sporting,,,,,,,Porto,,,,,,,Braga,,,,,,,Vitória Guimarães,,,,,,,Boavista,,,,,,,Marítimo,,,,,,,Portimonense,,,,,,,Paços de Ferreira,,,,,,,Famalicão,,,,,,,Gil Vicente,,,,,,,Estoril,,,,,,,Belenenses,,,,,,,Moreirense,,,,,,,Coimbra,,,,,,,Rio Ave,,,,,,,Nacional PT,,,,,,,Santa Clara,,,,,,,
a,Pizzi,MC MD MEI,31,79,Portugal,/197/965/22_60.png,,Nuno Santos,PE LE PD,26,78,Portugal,/227/890/22_60.png,,Diogo Costa,GOL,21,77,Portugal,/234/577/22_60.png,,David Carmo,ZAG,21,73,Portugal,/251/616/22_60.png,,M. Trmal,GOL,22,71,Czech Republic,/257/827/22_60.png,,Nathan,LD ZAG,19,70,Brazil,/258/889/22_60.png,,Matheus Costa,ZAG,26,69,Brazil,/262/429/22_60.png,,S. Niazmand,GOL,26,68,Iran,/263/238/22_60.png,,André Ferreira,GOL,25,69,Portugal,/244/020/22_60.png,,J. Cádiz,ATA,25,70,Venezuela,/229/319/22_60.png,,Vitor Carvalho,VOL MC,24,69,Brazil,/255/471/22_60.png,,Lucas Áfrico,ZAG,26,70,Brazil,/244/006/22_60.png,,Alisson Safira,ATA PE,26,68,Brazil,/264/463/22_60.png,,Steven Vitória,ZAG,34,69,Canada,/192/528/22_60.png,,Atair Mimito,MEI MC,24,69,Guiné-Bissau,wiki/89427.png,,Aziz Yakubu,ATA,23,70,Ghana,wiki/104256.png,,Vladan Danilovic,MC MD,22,70,Bosnia,wiki/90194.png,,M. Bouldini,ATA,25,68,Morocco,/262/744/22_60.png,,
a,H. Seferović,ATA,29,77,Switzerland,/193/408/22_60.png,,Ricardo Esgaio,LD LD ZAG,28,78,Portugal,/212/213/22_60.png,,S. Nakajima,MEI PE PD,26,77,Japan,/232/862/22_60.png,,André Horta,MC,24,73,Portugal,/226/370/22_60.png,,Tiago Silva,MC MEI,28,71,Portugal,/212/474/22_60.png,,G. Makouta,MC MEI,23,70,Congo,/235/570/22_60.png,,S. Beltrame,MC VOL MEI,28,69,Italy,/208/523/22_60.png,,Anderson Oliveira,PE PD,22,68,Brazil,/254/225/22_60.png,,J. Delgado,PD MD LD,28,69,Chile,/214/313/22_60.png,,C. Pickel,VOL MC,24,70,Switzerland,/233/884/22_60.png,,Henrique Gomes,LE,25,69,Portugal,/251/450/22_60.png,,Daniel Figueira,GOL,22,69,Portugal,/262/417/22_60.png,,Rafael Camacho,PD PE,21,68,Portugal,/243/055/22_60.png,,Yan,PD,22,69,Brazil,/234/627/22_60.png,,Jorge Fellipe,ZAG,33,69,Brazil,wiki/96039.png,,Airton Gabrielzinho,PE ATA,26,70,Brazil,wiki/91677.png,,Daniel Guimaraes,GOL,35,70,Brazil,wiki/68828.png,,P. Sagna,LD,30,67,Senegal,/201/512/22_60.png,,
a,Vinícius,ATA,26,77,Brazil,/244/621/22_60.png,,Z. Feddal,ZAG,31,78,Morocco,/205/705/22_60.png,,Evanilson,ATA,21,77,Brazil,/256/612/22_60.png,,Pablo Santos,ZAG,29,73,Brazil,/239/872/22_60.png,,André Almeida,MC,21,71,Portugal,/247/729/22_60.png,,S. Pérez,MC VOL,28,69,Colombia,/214/606/22_60.png,,Diogo Mendes,VOL MC,23,69,Portugal,/243/918/22_60.png,,K. Nakamura,GOL,26,68,Japan,/232/562/22_60.png,,Denilson,ATA,25,69,Brazil,/215/557/22_60.png,,Diogo Figueiras,LD,30,70,Portugal,/204/401/22_60.png,,A. Leautey,PD MD,25,69,France,/237/198/22_60.png,,Carles Soria,LD,24,69,Spain,/262/413/22_60.png,,Diogo Calila,LD LE,22,68,Portugal,/246/974/22_60.png,,Kewin,GOL,26,68,Brazil,/258/328/22_60.png,,Luis Aurelio,MEI MC,33,69,Portugal,wiki/58181.png,,Rosa Guga,MEI MC,24,70,Portugal,wiki/91576.png,,Ruben Freitas,MD LD ZAG,29,70,Portugal,wiki/105223.png,,K. Tagawa,PD PE ATA,22,67,Japan,/238/345/22_60.png,,
a,Gilberto,LD,28,77,Brazil,/211/567/22_60.png,,Luís Neto,ZAG,33,77,Portugal,/204/341/22_60.png,,Stephen Eustáquio,VOL MC,24,76,Canada,/242/380/22_60.png,,Mario González,ATA MD,25,73,Spain,/235/970/22_60.png,,A. Mumin,ZAG,23,70,Ghana,/235/662/22_60.png,,Y. Njie,ATA PE,27,69,Gambia,/239/303/22_60.png,,Fábio China,LE,28,68,Portugal,/234/164/22_60.png,,I. Angulo,PD PE,22,68,Colombia,/236/800/22_60.png,,M. Diaby,VOL,24,69,France,/248/831/22_60.png,,Marcos Paulo,ME ATA,20,70,Portugal,/255/371/22_60.png,,B. Aouacheria,PD MD PE,27,68,France,/240/943/22_60.png,,Rui Fonte,ATA,31,69,Portugal,/183/518/22_60.png,,Nilton Varela,LE,20,68,Portugal,/254/258/22_60.png,,Jefferson,MC VOL,27,67,Brazil,/212/374/22_60.png,,Joao Lucas,MD LE ZAG,26,69,Portugal,wiki/99839.png,,Ze Manuel,ATA MEI,31,70,Portugal,wiki/56932.png,,Bruno Gomes,ATA,25,70,Brazil,wiki/79605.png,,Costinha,MEI MC PD,28,67,Portugal,/229/473/22_60.png,,
a,R. Yaremchuk,ATA,25,76,Ukraine,/240/702/22_60.png,,M. Edwards,PD PE,22,77,England,/235/619/22_60.png,,Rúben Semedo,ZAG,27,76,Portugal,/216/778/22_60.png,,Abel Ruiz,ATA,21,73,Spain,/239/250/22_60.png,,Bruno Duarte,ATA,25,69,Brazil,/252/830/22_60.png,,R. Abascal,ZAG,27,69,Uruguay,/253/276/22_60.png,,Léo Andrade,ZAG,23,68,Brazil,/259/771/22_60.png,,Ewerton,MC VOL,28,67,Brazil,/207/943/22_60.png,,Lucas Silva,PE PD,23,69,Brazil,/258/350/22_60.png,,Patrick William,ZAG,24,70,Brazil,/252/150/22_60.png,,João Afonso,VOL MC,26,68,Brazil,/220/693/22_60.png,,L. Rosier,VOL MC,22,68,France,/262/412/22_60.png,,Luiz Felipe,GOL,24,67,Brazil,/263/232/22_60.png,,André Luís,ATA,27,67,Brazil,/246/093/22_60.png,,Jonathan Toro,ATA ATA,25,69,Honduras,wiki/85476.png,,Fernandes Joca,MEI,26,69,Portugal,wiki/90855.png,,Wanderson Baiano,MD LD LE,35,70,Brazil,wiki/35997.jpg,,M. Mohebi,PE PD,23,67,Iran,/264/425/22_60.png,,
a,A. Taarabt,MC MEI,32,76,Morocco,/179/605/22_60.png,,Matheus Reis,ZAG LE LE,26,77,Brazil,/230/625/22_60.png,,Fábio Vieira,MEI MD,21,76,Portugal,/256/958/22_60.png,,C. Borja,LE ZAG,28,73,Colombia,/227/153/22_60.png,,Bruno Gaspar,LD MD,28,69,Angola,/225/402/22_60.png,,K. Gorré,PE,26,69,Curacao,/213/694/22_60.png,,Edgar Costa,PD MC,34,68,Portugal,/194/956/22_60.png,,Filipe Relvas,LE ZAG,21,67,Portugal,/263/897/22_60.png,,Jorge Silva,LD,25,67,Portugal,/251/232/22_60.png,,Heriberto Tavares,MD PD,24,69,Portugal,/243/270/22_60.png,,E. Hackman,LD,26,67,Ghana,/229/890/22_60.png,,Bruno Lourenço,PE MEI MD,23,68,Portugal,/248/811/22_60.png,,C. Akas,ZAG LE,27,66,Nigeria,/241/765/22_60.png,,Matheus Silva,LD,23,67,Brazil,/257/265/22_60.png,,Fabio Fortes,ATA MEI,30,68,Portugal,wiki/50399.png,,Joao Graca,MC MD,27,69,Portugal,wiki/80202.jpg,,Marco Matias,PE ATA,33,70,Portugal,wiki/53993.jpg,,C. González Tassano,ZAG,24,66,Uruguay,/236/020/22_60.png,,
a,V. Lazaro,MD LD LD,25,76,Austria,/211/147/22_60.png,,Jovane Cabral,PE PD,23,77,Cape Verde,/244/193/22_60.png,,M. Grujić,MC VOL,25,76,Serbia,/232/099/22_60.png,,Tiago Sá,GOL,26,72,Portugal,/241/976/22_60.png,,Alfa Semedo,VOL MC,23,69,Guinea Bissau,/239/641/22_60.png,,J. Porozo,ZAG,20,68,Ecuador,/260/740/22_60.png,,Henrique,PE,27,68,Brazil,/262/932/22_60.png,,Welinton Júnior,ATA PE,28,67,Brazil,/213/878/22_60.png,,Rui Pires,MC VOL,23,67,Portugal,/251/669/22_60.png,,Riccieli,ZAG,22,69,Brazil,/252/095/22_60.png,,Élder Santana,ATA,28,66,Brazil,/219/161/22_60.png,,André Clóvis,ATA,23,68,Brazil,/242/406/22_60.png,,A. Luković,MC MEI VOL,26,66,Serbia,/250/962/22_60.png,,Sori Mané,VOL,25,67,Guinea Bissau,/251/504/22_60.png,,Vladimir Stojkovic,GOL,25,68,Serbia,wiki/87457.png,,Ângelo Meneses,ZAG,28,69,Portugal,wiki/64470.png,,Vitor Goncalves,MEI MC,30,69,Portugal,wiki/52257_1316452424.jpg,,K. Boateng,ZAG,24,66,Togo,/238/987/22_60.png,,
a,Gedson Fernandes,MC,22,76,Portugal,/234/568/22_60.png,,G. Plata,MD PD,20,76,Ecuador,/247/181/22_60.png,,João Mário,LD,21,75,Portugal,/257/290/22_60.png,,Zé Carlos,LD,22,72,Portugal,/258/786/22_60.png,,João Ferreira,LD,20,69,Portugal,/252/577/22_60.png,,P. Ntep,PE,28,67,Cameroon,/201/533/22_60.png,,A. Alipour,ATA,25,67,Iran,/259/094/22_60.png,,G. Imbula,MC VOL,28,67,Democratic Republic Congo,/197/681/22_60.png,,Zé Uilton,PD PE,28,67,Brazil,/248/833/22_60.png,,D. Batubinsika,ZAG,25,68,France,/239/814/22_60.png,,Andrew,GOL,20,65,Brazil,/263/673/22_60.png,,R. Meshino,PE ATA,23,68,Japan,/237/435/22_60.png,,A. Ndour,ATA,20,66,Senegal,/263/366/22_60.png,,Rodrigo Conceição,LD,21,66,Portugal,/263/566/22_60.png,,Pedro Justiniano,ZAG,22,67,Portugal,wiki/98567.png,,Renato Pantalon,ZAG,24,69,Croatia,wiki/109878.png,,Jose Gomes,MC ZAG,25,69,Portugal,wiki/81370.jpg,,Paulo Henrique,LE,24,65,Portugal,/229/498/22_60.png,,
a,Helton Leite,GOL,30,76,Brazil,/213/951/22_60.png,,Daniel Bragança,MC,22,75,Portugal,/252/143/22_60.png,,Marcano,ZAG,34,75,Spain,/173/521/22_60.png,,Guilherme Schettine,ATA,25,71,Brazil,/236/555/22_60.png,,André Amaro,ZAG,18,67,Portugal,/260/121/22_60.png,,Tiago Ilori,ZAG,28,67,Portugal,/205/185/22_60.png,,Pedro Pelágio,VOL MC,21,67,Portugal,/246/866/22_60.png,,Fabrício,ATA PE,31,67,Brazil,/202/350/22_60.png,,João Vigário,LE,25,67,Portugal,/229/147/22_60.png,,Pedro Marques,ATA,23,68,Portugal,/236/673/22_60.png,,Marcelo dos Santos,ATA,23,65,Brazil,/263/991/22_60.png,,R. Coly,LE,25,68,Senegal,/222/840/22_60.png,,Danny Henriques,ZAG,23,65,Portugal,/255/524/22_60.png,,Pedro Amador,LE LE,22,66,Portugal,/256/044/22_60.png,,Michael Douglas,ZAG,26,66,Brazil,wiki/missing_player.jpg,,Jeronimo Ronan,ATA,27,69,Brazil,wiki/78696.png,,Ibrahim Abdullahi Alhassan,MC MD,25,69,Nigeria,wiki/96612.png,,Nené,MC VOL,26,65,Portugal,/251/486/22_60.png,,
a,N. Radonjić,ME MD,25,75,Serbia,/243/656/22_60.png,,I. Slimani,ATA,33,75,Algeria,/217/699/22_60.png,,Z. Sanusi,LE,24,75,Nigeria,/251/528/22_60.png,,Tiago Esgaio,LD LD ZAG,25,70,Portugal,/251/994/22_60.png,,N. Janvier,MC,22,67,France,/231/266/22_60.png,,I. Vukotić,MC VOL,22,66,Montenegro,/246/192/22_60.png,,Clésio,PD PE,26,67,Mozambique,/218/614/22_60.png,,A. Lazaar,LE ME,29,66,Morocco,/206/161/22_60.png,,Flávio,ZAG,27,67,Brazil,/216/815/22_60.png,,Alex Nascimento,ZAG,22,68,Brazil,/264/268/22_60.png,,Matheus Bueno,MEI MC,22,64,Brazil,/265/178/22_60.png,,Thiago Rodrigues,GOL,25,67,Brazil,/234/379/22_60.png,,T. Boni,ZAG VOL,21,65,Burkina Faso,/241/946/22_60.png,,N. Jambor,MC VOL,25,65,Croatia,/234/635/22_60.png,,Isaac Drogba,ATA,21,63,France,wiki/95529.png,,Anderson Cruz,ATA MEI,26,69,Angola,wiki/missing_player.jpg,,Ruben Macedo,PE ATA,26,69,Portugal,wiki/81527.jpg,,Ricardo Fernandes,GOL,26,64,Portugal,/239/657/22_60.png,,
a,Diogo Gonçalves,MD LD,24,75,Portugal,/231/390/22_60.png,,Bruno Tabata,PD PE,24,75,Brazil,/238/858/22_60.png,,Bruno Costa,MC,24,75,Portugal,/244/960/22_60.png,,Vitinha,ATA,21,70,Portugal,/263/829/22_60.png,,Tomás Händel,VOL,20,67,Portugal,/263/059/22_60.png,,Tiago Morais,ATA,17,65,Portugal,/259/054/22_60.png,,T. Söderström,LD LE,27,65,Sweden,/212/693/22_60.png,,Ricardo Matos,ATA,21,66,Portugal,/256/100/22_60.png,,Matchoi Djaló,PD PE MEI,18,66,Portugal,/252/470/22_60.png,,I. Zlobin,GOL,24,67,Russia,/236/046/22_60.png,,Brian Araújo,GOL,21,64,Portugal,/251/449/22_60.png,,David Bruno,LE LD,29,67,Portugal,/205/846/22_60.png,,Gonçalo Agrelos,PE LE,23,64,Portugal,/239/902/22_60.png,,Miguel Oliveira,GOL,27,65,Portugal,/213/646/22_60.png,,Da Silva Guilherme,MD LD ZAG,22,62,Brazil,wiki/105079.png,,Rocha Junio,MD LD ZAG,25,68,Brazil,wiki/94277.png,,Jota Garces,MEI MC,29,68,Portugal,wiki/56286.jpg,,Rúben Oliveira,MC,26,64,Portugal,/213/801/22_60.png,,
a,S. Meïté,MC VOL,27,75,France,/205/391/22_60.png,,R. Battaglia,MC VOL,29,75,Argentina,/219/576/22_60.png,,Wilson Manafá,LD LE,26,75,Portugal,/238/857/22_60.png,,Lucas Mineiro,MC VOL,25,70,Brazil,/235/782/22_60.png,,Sílvio,LE LD,33,67,Portugal,/189/530/22_60.png,,Manuel Namora,ATA,23,64,Portugal,/260/744/22_60.png,,Miguel Sousa,MEI,22,65,Portugal,/268/275/22_60.png,,W. Aponza,ATA,21,66,Colombia,/264/595/22_60.png,,Pedro Ganchas,ZAG,21,65,Portugal,/266/890/22_60.png,,Diogo Queirós,ZAG LD,22,67,Portugal,/234/576/22_60.png,,G. Aburjania,MC VOL MEI,26,64,Georgia,/232/090/22_60.png,,R. Providence,PE PD ATA,19,67,France,/264/311/22_60.png,,Braima Sambú,MC,20,63,Portugal,/266/696/22_60.png,,Gonçalo Franco,MC,20,64,Portugal,/258/596/22_60.png,,Dany Costa,ATA,21,62,Portugal,wiki/missing_player.jpg,,Alves Savio,MD LE ZAG,27,68,Brazil,wiki/missing_player.jpg,,Rafa Vieira,ZAG,29,68,Portugal,wiki/64480.png,,Ricardinho,PE ME MEI,22,64,Portugal,/263/574/22_60.png,,
