a,Genk,,,,,,,Brugge,,,,,,,Standard Liege,,,,,,,Anderlecht,,,,,,,Gent,,,,,,,Royal Antwerp,,,,,,,Mechelen,,,,,,,Royal Charleroi S.C.,,,,,,,
a,Mujaid,ZAG LD,22,71,Spain,/243/530/23_60.png,,R. Vormer,MC,34,75,Netherlands,/178/415/23_60.png,,A. Dønnum,MD,24,70,Norway,/237/936/23_60.png,,M. Dauda,ME ATA,24,72,Ghana,/242/284/23_60.png,,P. Nardi,GOL,28,72,France,/206/218/23_60.png,,K. Miyoshi,PD MEI PE,25,71,Japan,/233/151/23_60.png,,A. Da Cruz,ATA ATA MD,25,69,Cape Verde,/230/557/23_60.png,,D. Heymans,MEI MC ATA,23,68,Belgium,/235/242/23_60.png,,
a,R. Carstensen,LD,21,71,Denmark,/250/854/23_60.png,,Jutglà,ATA PE,23,74,Spain,/265/800/23_60.png,,N. Raskin,MC VOL,21,70,Belgium,/239/810/23_60.png,,F. Amuzu,ME MD,22,72,Belgium,/241/947/23_60.png,,H. Cuypers,ATA,25,72,Belgium,/233/630/23_60.png,,J. Ekkelenkamp,MEI MC,22,71,Netherlands,/243/249/23_60.png,,S. Oum Gouet,VOL MC,24,68,Cameroon,/241/093/23_60.png,,S. Knežević,ZAG,25,68,Switzerland,/234/817/23_60.png,,
a,J. Paintsil,PE PD ATA,24,71,Ghana,/241/162/23_60.png,,É. Balanta,VOL MC,29,74,Colombia,/213/899/23_60.png,,G. Dewaele,LD MD LD,26,69,Belgium,/216/105/23_60.png,,A. Trebel,MC VOL,31,71,France,/203/886/23_60.png,,A. Hjulsager,MEI MC ATA,27,72,Denmark,/217/845/23_60.png,,P. Gerkens,MC MEI VOL,27,71,Belgium,/216/334/23_60.png,,J. Ngoy,ATA PE,24,68,Belgium,/236/464/23_60.png,,J. Tchatchoua,LD MD,21,67,Belgium,/262/937/23_60.png,,
a,Á. Preciado,LD LD MD,24,69,Ecuador,/246/055/23_60.png,,E. Sobol,LE ME,27,73,Ukraine,/213/928/23_60.png,,J. Laursen,LE LE,27,69,Denmark,/219/957/23_60.png,,M. Ashimeru,MC MEI VOL,24,71,Ghana,/242/045/23_60.png,,A. Hanche-Olsen,ZAG,25,72,Norway,/228/518/23_60.png,,A. Yusuf,MC VOL,21,71,Nigeria,/244/895/23_60.png,,B. Bolingoli,LE,27,68,Belgium,/215/970/23_60.png,,Y. Badji,ATA,20,67,Senegal,/254/849/23_60.png,,
a,S. Dewaest,ZAG,31,69,Belgium,/184/183/23_60.png,,C. Larin,ATA PE ME,27,73,Canada,/226/777/23_60.png,,R. Emond,ATA,30,67,Belgium,/215/927/23_60.png,,S. Esposito,ATA MEI,19,70,Italy,/247/888/23_60.png,,L. Depoitre,ATA,33,71,Belgium,/212/933/23_60.png,,C. Stengs,PD MD MEI,23,71,Netherlands,/236/593/23_60.png,,L. Bijker,LE,29,68,Netherlands,/215/650/23_60.png,,L. Bessilé,ZAG LE,23,67,Togo,/250/976/23_60.png,,
a,N. Castro,MC PE,21,68,Argentina,/259/504/23_60.png,,K. Sowah,ATA MEI ATA,22,73,Ghana,/244/853/23_60.png,,F. Melegoni,MC MEI,23,67,Italy,/237/382/23_60.png,,Fábio Silva,ATA,19,70,Portugal,/252/037/23_60.png,,E. Owusu,VOL MC,24,71,Ghana,/238/392/23_60.png,,G. Ávila,ZAG,20,70,Argentina,/247/467/23_60.png,,T. Peyre,ZAG,29,68,France,/211/089/23_60.png,,D. Marcq,VOL MC,33,67,France,/181/436/23_60.png,,
a,E. Kouassi,VOL MC,24,68,Ivory Coast,/233/840/23_60.png,,J. Hendry,ZAG,27,73,Scotland,/225/316/23_60.png,,A. Tapsoba,ATA MEI,20,67,Burkina Faso,/253/225/23_60.png,,T. Wellenreuther,GOL,26,69,Germany,/223/686/23_60.png,,Núrio Fortuna,ME LE ZAG,27,71,Angola,/221/994/23_60.png,,J. Bataille,LD LD MD,23,70,Belgium,/239/306/23_60.png,,G. Engvall,ATA MD MEI,26,68,Sweden,/215/487/23_60.png,,K. Nkuba,MD LD ATA,20,66,Belgium,/246/713/23_60.png,,
a,M. Galarza,MC,20,68,Argentina,/267/626/23_60.png,,T. Buchanan,MD ME MC,23,72,Canada,/246/800/23_60.png,,D. Drăguș,ATA ME,22,67,Romania,/245/770/23_60.png,,A. Ait El Hadj,MEI MC MD,20,69,Belgium,/252/108/23_60.png,,G. Bruno,ATA PD,30,71,Belgium,/184/176/23_60.png,,D. Dessoleil,ZAG,29,70,Belgium,/209/673/23_60.png,,Y. Thoelen,GOL,31,67,Belgium,/188/202/23_60.png,,S. Andreou,ZAG,19,66,Cyprus,/262/938/23_60.png,,
a,B. Toma,MC VOL,23,68,Switzerland,/240/241/23_60.png,,F. Maouassa,LE,23,72,France,/230/043/23_60.png,,O. Davida,PD ATA,21,67,Israel,/271/538/23_60.png,,I. Abdulrazak,MD LD MC,20,68,Nigeria,/256/819/23_60.png,,M. Samoise,MD,20,70,Belgium,/259/043/23_60.png,,Dinis Almeida,ZAG,27,69,Portugal,/234/665/23_60.png,,D. Bates,ZAG,25,67,Scotland,/235/729/23_60.png,,J. Maggiotti,MC MEI,26,66,France,/269/293/23_60.png,,
a,L. Oyen,PE MEI,19,67,Belgium,/256/307/23_60.png,,D. Odoi,LD VOL,34,72,Ghana,/185/349/23_60.png,,L. Henkinet,GOL,29,67,Belgium,/200/076/23_60.png,,M. Kana,ZAG VOL MC,19,67,Belgium,/252/489/23_60.png,,B. Godeau,ZAG,30,67,Belgium,/210/361/23_60.png,,S. Vines,LE LE,23,69,United States,/242/769/23_60.png,,I. Swers,LD MD LE,25,67,Belgium,/228/354/23_60.png,,A. Hosseinzadeh,MEI ME MD,21,65,Iran,/268/846/23_60.png,,
a,A. Németh,ATA,19,65,Hungary,/258/377/23_60.png,,R. Onyedika,VOL MC,21,71,Nigeria,/262/880/23_60.png,,A. Boljević,MD PD,26,66,Montenegro,/215/480/23_60.png,,M. Bundu,MD PD,25,67,Sierra Leone,/236/474/23_60.png,,Hong Hyeon Seok,MC VOL MEI,23,67,South Korea,/244/108/23_60.png,,W. Pacho,ZAG,20,68,Ecuador,/256/196/23_60.png,,Y. Malede,ATA PE,22,65,Israel,/260/543/23_60.png,,V. Ozornwafor,ZAG,23,65,Nigeria,/251/258/23_60.png,,
a,M. Godts,PE,17,64,Belgium,/258/378/23_60.png,,B. Meijer,LE ME LE,19,69,Netherlands,/262/219/23_60.png,,M. Fossey,LD LD,23,66,United States,/238/409/23_60.png,,C. Coosemans,GOL,29,67,Belgium,/200/059/23_60.png,,S. Marreh,VOL MC,26,67,Gambia,/218/880/23_60.png,,F. Boya,VOL MC ZAG,26,68,Cameroon,/237/077/23_60.png,,A. Van Hoorenbeeck,LE ZAG LE,23,64,Belgium,/247/931/23_60.png,,P. Patron,GOL,24,64,France,/244/119/23_60.png,,
a,A. Ouattara Mohammed,VOL ZAG MC,21,64,Ivory Coast,/252/868/23_60.png,,M. De Cuyper,LE ME,21,69,Belgium,/251/479/23_60.png,,W. Balikwisha,MD ME,23,65,Democratic Republic Congo,/244/843/23_60.png,,N. Angulo,MEI MD ATA,19,67,Ecuador,/264/205/23_60.png,,D. Lemajić,ATA,28,66,Serbia,/264/346/23_60.png,,O. De Wolf,GOL,25,68,Belgium,/235/629/23_60.png,,J. Van Hecke,MC MEI VOL,20,63,Belgium,/248/772/23_60.png,,B. Karamoko,ZAG,27,63,Ivory Coast,/226/759/23_60.png,,
a,J. Geusens,MC,20,63,Belgium,/261/520/23_60.png,,A. Nusa,PE PD ATA,17,68,Norway,/262/863/23_60.png,,N. Ohio,ATA,19,63,Netherlands,/260/264/23_60.png,,B. Verbruggen,GOL,19,66,Netherlands,/258/498/23_60.png,,M. Fofana,MD ME ATA,17,63,Belgium,/256/420/23_60.png,,F. Haroun,VOL MC,36,68,Belgium,/162/221/23_60.png,,B. Van Den Eynden,VOL MC,20,60,Belgium,/257/787/23_60.png,,M. Wasinski,ZAG,18,62,Belgium,/263/707/23_60.png,,
a,T. Leysen,GOL,20,63,Belgium,/243/294/23_60.png,,T. Van Den Keybus,MC ME,21,67,Belgium,/251/466/23_60.png,,A. Calut,LE LE,19,61,Belgium,/262/141/23_60.png,,Z. Debast,ZAG,18,66,Belgium,/254/262/23_60.png,,C. De Schrevel,GOL,20,59,Belgium,/257/789/23_60.png,,D. Verhulst,GOL,34,67,Belgium,/138/026/23_60.png,,J. Hernandez,MEI MD ATA,21,60,United States,/268/859/23_60.png,,A. Descotte,ATA,18,59,Belgium,/254/503/23_60.png,,
a,B. El Khannous,MEI MC,18,63,Morocco,/257/504/23_60.png,,Y. Badji,ATA,20,67,Senegal,/254/849/23_60.png,,N. Ngoy,LD ZAG,19,61,Belgium,/262/071/23_60.png,,K. Sardella,LD LE,20,65,Belgium,/252/488/23_60.png,,I. Salah,ATA,20,59,Belgium,/270/828/23_60.png,,A. Valencia,PD,18,65,Ecuador,/256/199/23_60.png,,M. Robberechts,PD,18,59,Belgium,/263/809/23_60.png,,M. Delavallée,GOL,18,56,Belgium,/269/795/23_60.png,,
a,M. Didden,ZAG VOL,20,61,Belgium,/270/702/23_60.png,,A. Sylla,ZAG,19,67,Ivory Coast,/269/003/23_60.png,,J. Nekadio,ZAG,20,60,Democratic Republic Congo,/255/413/23_60.png,,K. Arnstad,MC,18,64,Norway,/251/201/23_60.png,,L. Fortin,GOL,20,58,Belgium,/257/209/23_60.png,,C. Scott,MEI ME MD,20,65,Germany,/256/944/23_60.png,,I. Lefrancq,PD PE MEI,18,58,Morocco,/271/338/23_60.png,,M. Boukamir,ZAG,18,55,Belgium,/264/277/23_60.png,,
a,K. John,ATA PD,19,60,Tanzania,/262/832/23_60.png,,C. Sandra,MEI PD,18,64,Belgium,/260/577/23_60.png,,C. Çanak,ME MD,17,60,Belgium,/266/474/23_60.png,,A. Colassin,ATA MEI,21,64,Belgium,/255/241/23_60.png,,R. Van Hauter,VOL,19,56,Belgium,/262/550/23_60.png,,P. Dwomoh,MEI MC,18,64,Belgium,/251/187/23_60.png,,R. Falchou,GOL,17,56,Belgium,/271/335/23_60.png,,M. Chiacig,GOL,18,54,Belgium,/263/706/23_60.png,,
a,A. Abid,PD PE MEI,18,58,Belgium,/268/519/23_60.png,,S. Lammens,GOL,19,64,Belgium,/254/803/23_60.png,,L. Noubi,ZAG LD,17,58,Belgium,/268/082/23_60.png,,L. Lissens,ZAG,20,64,Belgium,/256/082/23_60.png,,N. De Ridder,MD MC,18,54,Belgium,/270/827/23_60.png,,A. Muja,PD PE,23,63,Kosovo,/271/219/23_60.png,,D. Asare,VOL,17,54,Belgium,/271/336/23_60.png,,,,,,,,,
a,,,,,,,,D. Pérez,ATA,20,64,Venezuela,/260/080/23_60.png,,,,,,,,,M. Stroeykens,MEI ATA ATA,17,63,Belgium,/260/162/23_60.png,,,,,,,,,L. Krasniqi,LE,20,61,Belgium,/261/642/23_60.png,,,,,,,,,,,,,,,,
a,,,,,,,,N. Mbamba,ZAG VOL,17,64,Belgium,/261/360/23_60.png,,,,,,,,,M. N'Diaye,LE ZAG,20,62,Senegal,/271/563/23_60.png,,,,,,,,,B. Nsimba,ATA ATA,22,61,Belgium,/257/314/23_60.png,,,,,,,,,,,,,,,,
a,,,,,,,,O. Otasowie,VOL ZAG MD,21,63,United States,/242/732/23_60.png,,,,,,,,,M. Bouchouari,LD LE,21,61,Belgium,/260/168/23_60.png,,,,,,,,,Z. Van Den Bosch,ZAG,18,58,Belgium,/260/931/23_60.png,,,,,,,,,,,,,,,,
a,,,,,,,,J. Spileers,ZAG,17,60,Belgium,/271/917/23_60.png,,,,,,,,,N. Sadiki,ZAG MD ME,17,61,Belgium,/269/230/23_60.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,,,,,,,,,,,,,,,,,,,,,,R. Vercauteren,GOL,21,60,Belgium,/256/081/23_60.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

