a,Celtic,,,,,,,Glasgow Rangers,,,,,,,Hibernian,,,,,,,Aberdeen,,,,,,,Legia Warszawa,,,,,,,Lech Poznan,,,,,,,Cracovia,,,,,,,Wisla Krakow,,,,,,,
a,C. Starfelt,ZAG,27,73,Sweden,/220/821/23_60.png,,R. Yılmaz,LE,21,73,Turkey,/252/208/23_60.png,,R. Schofield,GOL,22,66,England,/237/176/23_60.png,,J. Lewis,GOL,34,65,England,/156/253/23_60.png,,P. Sokołowski,VOL MC,27,67,Poland,/244/212/23_60.png,,Joel Pereira,LD,25,69,Portugal,/258/276/23_60.png,,J. Jugas,ZAG,30,65,Czech Republic,/238/940/23_60.png,,D. Hugi,ME ATA,25,64,Israel,/257/620/22_60.png,,
a,R. Hatate,MC,24,73,Japan,/255/742/23_60.png,,B. Barišić,LE,29,73,Croatia,/241/673/23_60.png,,M. Čabraja,LE LE,25,66,Croatia,/260/839/23_60.png,,M. Watkins,ATA,31,65,Wales,/189/776/23_60.png,,M. Baku,ME MD,24,67,Germany,/239/493/23_60.png,,R. Murawski,VOL MC,28,69,Poland,/209/417/23_60.png,,D. Jablonský,ZAG,30,65,Czech Republic,/193/937/23_60.png,,M. Sadlok,ZAG LE,32,64,Poland,/185/109/22_60.png,,
a,J. Forrest,PD,30,73,Scotland,/200/630/23_60.png,,R. Matondo,PE PD ATA,21,73,Wales,/243/392/23_60.png,,É. Youan,ATA ME,23,66,France,/238/509/23_60.png,,L. Clarkson,MC MEI VOL,20,64,England,/252/134/23_60.png,,B. Kramer,ATA,26,67,Slovenia,/251/260/23_60.png,,B. Douglas,LE,32,68,Scotland,/200/443/23_60.png,,K. Niemczycki,GOL,22,64,Poland,/240/170/23_60.png,,J. Kliment,ATA,27,64,Czech Republic,/229/154/22_60.png,,
a,O. Abildgaard,VOL,26,73,Denmark,/229/082/23_60.png,,S. Davis,MC,37,73,Northern Ireland,/151/508/23_60.png,,L. Stevenson,LE,34,65,Scotland,/175/316/23_60.png,,L. Scales,ZAG LE,23,64,Ireland,/246/991/23_60.png,,D. Hładun,GOL,26,66,Poland,/219/967/23_60.png,,F. Dagerstål,ZAG VOL,25,68,Sweden,/224/838/23_60.png,,T. Oshima,MEI MC,24,64,Japan,/270/638/23_60.png,,S. Savić,ME MEI MD,27,64,Austria,/206/123/22_60.png,,
a,G. Taylor,LE,24,72,Scotland,/226/508/23_60.png,,B. Davies,ZAG,26,73,England,/213/017/23_60.png,,D. Mitchell,LE MD ME,25,65,England,/237/310/23_60.png,,Duk,ATA,22,64,Cape Verde,/270/611/23_60.png,,I. Kharatin,VOL,27,66,Ukraine,/261/206/23_60.png,,M. Skóraś,ME MD,22,68,Poland,/251/633/23_60.png,,M. Sipľak,LE ZAG ME,26,64,Slovakia,/239/762/23_60.png,,E. Manu,ME ATA,27,64,Netherlands,/201/061/22_60.png,,
a,S. Hakšabanović,PE,23,72,Montenegro,/226/430/23_60.png,,K. Roofe,ATA ATA,29,73,Jamaica,/205/360/23_60.png,,R. Bushiri,ZAG,22,65,Belgium,/239/259/23_60.png,,J. MacKenzie,LE,21,63,Scotland,/258/523/23_60.png,,R. Pich,ME MD ATA,33,66,Slovakia,/222/163/23_60.png,,A. Czerwiński,LD,29,67,Poland,/239/768/23_60.png,,M. Rakoczy,ATA MEI MD,20,64,Poland,/244/550/23_60.png,,N. Kuveljić,VOL MC,24,63,Serbia,/255/252/22_60.png,,
a,D. Maeda,PE ATA,24,72,Japan,/246/321/23_60.png,,I. Hagi,PD MEI,23,73,Romania,/226/568/23_60.png,,K. Magennis,MC MEI ME,23,65,Scotland,/243/963/23_60.png,,D. Campbell,MC VOL,21,63,Scotland,/238/758/23_60.png,,E. Muçi,MEI ME ATA,21,65,Albania,/261/195/23_60.png,,N. Kvekveskiri,VOL MC,30,67,Georgia,/260/807/23_60.png,,B. Källman,ATA,24,63,Finland,/245/582/23_60.png,,P. Plewka,VOL MC,21,63,Poland,/245/125/22_60.png,,
a,A. Ralston,LD,23,71,Scotland,/234/072/23_60.png,,J. Souttar,ZAG,25,72,Scotland,/212/516/23_60.png,,E. Henderson,MEI MC,22,65,Scotland,/243/643/23_60.png,,C. McLennan,PD MD LD,22,63,Scotland,/233/727/23_60.png,,M. Rosołek,ATA ATA ME,20,65,Poland,/252/209/23_60.png,,A. Sobiech,ATA,32,67,Poland,/189/447/23_60.png,,F. Loshaj,VOL MC,25,63,Kosovo,/211/607/23_60.png,,Luis Fernández,ATA MEI,27,63,Spain,/212/841/22_60.png,,
a,M. O'Riley,MC MEI,21,71,Denmark,/240/734/23_60.png,,S. Arfield,MC MEI,33,71,Canada,/178/287/23_60.png,,C. Doidge,ATA,29,65,Wales,/224/965/23_60.png,,C. Roberts,MD MEI,25,62,England,/226/822/23_60.png,,L. Rose,ZAG,30,65,Mauritius,/199/464/23_60.png,,A. Rudko,GOL,30,66,Ukraine,/244/384/23_60.png,,Thiago,ME MC,25,63,Brazil,/255/716/23_60.png,,M. Młyński,ME MD,20,63,Poland,/245/376/22_60.png,,
a,A. Bernabei,LE,21,70,Argentina,/247/106/23_60.png,,F. Sakala,ATA PE,25,71,Zambia,/244/391/23_60.png,,N. Kenneh,VOL ZAG,19,64,England,/255/120/23_60.png,,J. Richardson,LD,21,62,England,/251/427/23_60.png,,M. Nawrocki,ZAG,21,65,Poland,/255/838/23_60.png,,F. Bednarek,GOL,29,66,Poland,/208/894/23_60.png,,K. Knap,VOL MEI MC,20,63,Poland,/262/825/23_60.png,,S. Ring,LE ME,26,63,Sweden,/226/654/22_60.png,,
a,M. Johnston,PE PD,23,70,Scotland,/238/505/23_60.png,,J. McLaughlin,GOL,34,70,Scotland,/188/094/23_60.png,,Jair Tavares,ME MD,21,63,Portugal,/270/063/23_60.png,,C. Barron,MC VOL,19,60,Scotland,/253/970/23_60.png,,J. Abu Hanna,ZAG LE,24,65,Israel,/233/514/23_60.png,,K. Velde,MD ME,22,65,Norway,/238/303/23_60.png,,J. Myszor,ATA MD ME,20,63,Poland,/262/244/23_60.png,,K. Gruszkowski,LD,20,63,Poland,/258/691/22_60.png,,
a,S. Welsh,ZAG,22,69,Scotland,/255/573/23_60.png,,S. Wright,PD PE MEI,24,70,Scotland,/224/915/23_60.png,,L. Miller,LD,21,63,Australia,/247/913/23_60.png,,S. Morris,MD MEI,20,60,England,/257/699/23_60.png,,K. Tobiasz,GOL,19,64,Poland,/262/251/23_60.png,,F. Marchwiński,MEI ME,20,63,Poland,/246/649/23_60.png,,F. Balaj,ATA,24,62,Slovakia,/262/293/23_60.png,,J. Colley,ZAG,22,63,Sweden,/234/804/22_60.png,,
a,B. Siegrist,GOL,30,69,Switzerland,/202/886/23_60.png,,J. Sands,ZAG VOL,21,69,United States,/242/214/23_60.png,,M. Kukharevych,ATA,21,62,Ukraine,/263/919/23_60.png,,D. Polvara,MC,22,58,United States,/242/791/23_60.png,,J. Çelhaka,VOL,21,64,Albania,/264/414/23_60.png,,B. Mrozek,GOL,22,63,Poland,/235/304/23_60.png,,P. Zaucha,ME LE,22,60,Poland,/252/498/23_60.png,,E. Fazlagić,VOL,21,63,North Macedonia,/266/622/22_60.png,,
a,A. Ajeti,ATA,25,69,Switzerland,/222/352/23_60.png,,M. Tillman,MEI ATA ME,20,66,United States,/256/853/23_60.png,,J. Campbell,MC MEI,22,62,Scotland,/263/853/23_60.png,,J. Milne,VOL,19,54,Scotland,/267/800/23_60.png,,K. Skibicki,MD LD ME,20,63,Poland,/251/367/23_60.png,,M. Żukowski,LD ME,20,61,Poland,/243/949/23_60.png,,K. Ogorzały,ME,21,60,Poland,/262/824/23_60.png,,M. Biegański,GOL,19,62,Poland,/262/646/22_60.png,,
a,M. Jenz,ZAG,23,68,Germany,/241/494/23_60.png,,R. McCrorie,GOL,24,63,Scotland,/234/228/23_60.png,,S. Bradley,MD ME,20,61,Scotland,/259/458/23_60.png,,L. Harvey,ATA,17,53,Scotland,/269/085/23_60.png,,C. Miszta,GOL,20,63,Poland,/247/866/23_60.png,,F. Szymczak,ATA,20,61,Poland,/252/494/23_60.png,,P. Kapek,ATA ATA,19,59,Poland,/258/257/23_60.png,,P. Starzyński,ME MD,17,62,Poland,/260/867/22_60.png,,
a,S. Bain,GOL,30,67,Scotland,/198/625/23_60.png,,M. Żukowski,LD ME,20,61,Poland,/243/949/23_60.png,,K. Dąbrowski,GOL,24,61,Poland,/257/342/23_60.png,,D. Lobban,MEI,16,53,Scotland,/269/086/23_60.png,,G. Kobylak,GOL,20,62,Poland,/269/707/23_60.png,,M. Pingot,ZAG,19,58,Poland,/270/540/23_60.png,,K. Jodłowski,VOL,23,58,Poland,/270/727/23_60.png,,S. Szota,ZAG,22,62,Poland,/240/278/22_60.png,,
a,I. Soro,VOL MC,24,67,Ivory Coast,/255/380/23_60.png,,L. Mayo,ZAG LD VOL,22,59,Scotland,/261/512/23_60.png,,E. Melkersen,ATA,19,60,Norway,/251/828/23_60.png,,R. Duncan,MEI,18,52,Scotland,/259/669/23_60.png,,M. Kochalski,GOL,21,60,Poland,/258/239/23_60.png,,K. Bąkowski,GOL,19,58,Poland,/252/783/23_60.png,,O. Wójcik,ZAG,18,57,Poland,/270/382/23_60.png,,D. Szot,LD,20,61,Poland,/248/488/22_60.png,,
a,V. Barkas,GOL,28,67,Greece,/239/272/23_60.png,,C. McCann,VOL MEI MC,20,58,Northern Ireland,/253/094/23_60.png,,W. Fish,ZAG,19,59,England,/256/611/23_60.png,,,,,,,,,J. Kisiel,VOL,19,58,Poland,/260/979/23_60.png,,A. Kozubal,MC VOL,17,57,Poland,/261/108/23_60.png,,F. Kramarz,GOL,18,55,Poland,/263/727/23_60.png,,M. Cissé,MD ME,18,60,Guinea,/258/330/22_60.png,,
a,J. McCarthy,VOL,31,67,Ireland,/188/253/23_60.png,,A. Devine,LD,19,58,Scotland,/269/100/23_60.png,,M. Bojang,ATA,21,58,Gambia,/270/527/23_60.png,,,,,,,,,B. Ciepiela,MEI ME,21,57,Poland,/264/461/23_60.png,,N. Pacławski,ATA,18,55,Poland,/261/107/23_60.png,,,,,,,,,,,,,,,,
a,Y. Ideguchi,MC VOL,25,67,Japan,/232/623/23_60.png,,L. King,ZAG,18,57,Scotland,/256/419/23_60.png,,R. Hauge,PE PD,20,57,Norway,/242/165/23_60.png,,,,,,,,,N. Niski,LD,20,55,Poland,/258/250/23_60.png,,,,,,,,,,,,,,,,,,,,,,,
a,L. Scales,ZAG LE,23,64,Ireland,/246/991/23_60.png,,,,,,,,,,,,,,,,,,,,,,,I. Strzałek,MEI,18,54,Poland,/271/101/23_60.png,,,,,,,,,,,,,,,,,,,,,,,
a,O. Urhoghide,ZAG LD,21,63,England,/244/674/23_60.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,A. Montgomery,LE LE,19,63,Scotland,/261/304/23_60.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,L. Shaw,MC VOL,21,62,England,/254/315/23_60.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,S. Robertson,MC VOL,20,61,Scotland,/253/974/23_60.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,D. Murray,ZAG,19,60,Scotland,/263/561/23_60.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

